date,open,high,low,close,volume,turnover_rate_pct,change_pct,amplitude_pct,market_cap_100m,symbol,name
2022-05-11,414.32,417.51,409.29,412.82,12312085,0.7942,-1.53,1.96,9845.76,300750,宁德时代
2022-05-12,422.74,424.23,418.05,420.37,23196390,1.4963,1.83,1.5,10025.82,300750,宁德时代
2022-05-13,436.15,437.49,434.14,435.41,14544445,0.9382,3.58,0.8,10384.53,300750,宁德时代
2022-05-16,449.4,450.8,442.58,446.32,13347652,0.861,2.51,1.89,10644.73,300750,宁德时代
2022-05-17,439.35,444.57,435.19,442.39,21810467,1.4069,-0.88,2.1,10551.0,300750,宁德时代
2022-05-18,455.15,458.42,453.25,457.26,29526061,1.9046,3.36,1.17,10905.65,300750,宁德时代
2022-05-19,449.9,452.59,448.04,449.13,24607118,1.5873,-1.78,1.0,10711.75,300750,宁德时代
2022-05-20,417.05,420.1,411.01,414.32,31938250,2.0602,-7.75,2.02,9881.53,300750,宁德时代
2022-05-23,403.37,404.74,399.77,402.27,13397260,0.8642,-2.91,1.2,9594.14,300750,宁德时代
2022-05-24,411.67,417.4,410.42,413.89,23900204,1.5417,2.89,1.74,9871.28,300750,宁德时代
2022-05-25,411.83,413.89,410.66,413.05,11598970,0.7482,-0.2,0.78,9851.24,300750,宁德时代
2022-05-26,394.31,399.05,390.95,395.87,21779462,1.4049,-4.16,1.96,9441.5,300750,宁德时代
2022-05-27,402.47,403.45,399.38,401.43,22850685,1.474,1.4,1.03,9574.11,300750,宁德时代
2022-05-30,421.04,424.74,417.82,419.28,16863619,1.0878,4.45,1.72,9999.83,300750,宁德时代
2022-05-31,433.73,436.82,428.83,432.01,15280814,0.9857,3.04,1.91,10303.44,300750,宁德时代
2022-06-01,416.68,421.22,415.44,418.66,16215615,1.046,-3.09,1.34,9985.04,300750,宁德时代
2022-06-02,413.69,419.39,411.85,415.72,9541788,0.6155,-0.7,1.8,9914.92,300750,宁德时代
2022-06-03,426.74,427.83,422.04,425.28,13763119,0.8878,2.3,1.39,10142.93,300750,宁德时代
2022-06-06,414.89,417.85,412.16,416.33,20700488,1.3353,-2.1,1.34,9929.47,300750,宁德时代
2022-06-07,422.38,425.9,417.86,419.46,19026218,1.2273,0.75,1.93,10004.12,300750,宁德时代
2022-06-08,424.6,428.35,421.73,425.14,18680512,1.205,1.35,1.58,10139.59,300750,宁德时代
2022-06-09,408.95,414.8,405.64,411.56,28654821,1.8484,-3.19,2.15,9815.71,300750,宁德时代
2022-06-10,423.09,424.75,420.03,423.81,19616863,1.2654,2.98,1.15,10107.87,300750,宁德时代
2022-06-13,418.47,419.76,411.88,415.85,14597154,0.9416,-1.88,1.86,9918.02,300750,宁德时代
2022-06-14,424.27,426.19,420.48,423.1,17271335,1.1141,1.74,1.37,10090.94,300750,宁德时代
2022-06-15,415.97,421.69,413.63,418.1,22653803,1.4613,-1.18,1.9,9971.69,300750,宁德时代
2022-06-16,429.68,431.94,426.67,428.66,21781012,1.405,2.53,1.26,10223.54,300750,宁德时代
2022-06-17,437.79,440.17,434.48,435.7,11578817,0.7469,1.64,1.33,10391.44,300750,宁德时代
2022-06-20,451.43,452.67,447.67,450.02,21426005,1.3821,3.29,1.15,10732.98,300750,宁德时代
2022-06-21,447.82,454.01,444.1,450.73,8369799,0.5399,0.16,2.2,10749.91,300750,宁德时代
2022-06-22,461.97,465.37,460.25,461.87,16693092,1.0768,2.47,1.14,11015.6,300750,宁德时代
2022-06-23,444.49,447.31,442.89,445.18,27230141,1.7565,-3.61,0.96,10617.54,300750,宁德时代
2022-06-24,440.92,442.5,435.88,439.4,23294056,1.5026,-1.3,1.49,10479.69,300750,宁德时代
2022-06-27,416.71,422.31,413.89,419.52,27915351,1.8007,-4.52,1.92,10005.55,300750,宁德时代
2022-06-28,413.19,418.06,410.62,414.85,11293571,0.7285,-1.11,1.77,9894.17,300750,宁德时代
2022-06-29,440.4,442.64,437.02,439.3,21523671,1.3884,5.89,1.35,10477.3,300750,宁德时代
2022-06-30,434.46,436.42,430.57,433.91,13515079,0.8718,-1.23,1.33,10348.75,300750,宁德时代
2022-07-01,438.25,440.03,436.14,438.88,18829336,1.2146,1.15,0.9,10467.29,300750,宁德时代
2022-07-04,443.74,444.88,439.2,442.04,18475879,1.1918,0.72,1.29,10542.65,300750,宁德时代
2022-07-05,457.6,458.68,454.11,456.55,18989012,1.2249,3.28,1.03,10888.72,300750,宁德时代
2022-07-06,444.26,450.02,443.11,446.49,21785663,1.4053,-2.2,1.51,10648.79,300750,宁德时代
2022-07-07,439.23,442.86,433.82,436.85,24311020,1.5682,-2.16,2.02,10418.87,300750,宁德时代
2022-07-08,437.45,442.68,433.4,439.66,20198207,1.3029,0.64,2.12,10485.89,300750,宁德时代
2022-07-11,439.38,443.01,435.14,438.33,16240419,1.0476,-0.3,1.79,10454.17,300750,宁德时代
2022-07-12,431.79,435.57,430.07,432.92,21743806,1.4026,-1.23,1.25,10325.14,300750,宁德时代
2022-07-13,426.89,428.66,422.34,425.2,13240685,0.8541,-1.78,1.46,10141.02,300750,宁德时代
2022-07-14,423.3,425.21,421.26,422.52,17097707,1.1029,-0.63,0.93,10077.1,300750,宁德时代
2022-07-15,412.73,418.08,409.25,414.84,16041987,1.0348,-1.82,2.09,9893.93,300750,宁德时代
2022-07-18,400.77,402.72,398.41,401.42,26465868,1.7072,-3.23,1.04,9573.87,300750,宁德时代
2022-07-19,403.11,404.71,400.73,403.58,18068163,1.1655,0.54,0.99,9625.38,300750,宁德时代
2022-07-20,403.14,406.18,399.5,402.02,11605171,0.7486,-0.39,1.66,9588.18,300750,宁德时代
2022-07-21,407.54,412.23,405.95,410.36,11603621,0.7485,2.07,1.56,9787.09,300750,宁德时代
2022-07-22,428.54,429.26,427.1,428.12,30108955,1.9422,4.33,0.53,10210.66,300750,宁德时代
2022-07-25,419.58,422.75,416.33,420.59,23352966,1.5064,-1.76,1.5,10031.07,300750,宁德时代
2022-07-26,433.68,438.47,431.38,435.62,18206136,1.1744,3.57,1.69,10389.54,300750,宁德时代
2022-07-27,442.37,444.6,436.19,439.52,15155244,0.9776,0.9,1.93,10482.55,300750,宁德时代
2022-07-28,445.55,448.46,444.14,444.94,9585195,0.6183,1.23,0.98,10611.82,300750,宁德时代
2022-07-29,454.39,456.71,451.92,454.37,11603621,0.7485,2.12,1.08,10836.72,300750,宁德时代
2022-08-01,446.9,451.72,443.35,449.66,15015721,0.9686,-1.04,1.84,10724.39,300750,宁德时代
2022-08-02,435.86,439.04,433.96,435.01,20799704,1.3417,-3.26,1.13,10374.99,300750,宁德时代
2022-08-03,422.39,423.98,418.76,420.1,12291932,0.7929,-3.43,1.2,10019.39,300750,宁德时代
2022-08-04,420.71,422.6,417.86,421.58,13521280,0.8722,0.35,1.13,10054.68,300750,宁德时代
2022-08-05,412.87,415.91,410.22,413.47,15866808,1.0235,-1.92,1.35,9861.26,300750,宁德时代
2022-08-08,393.5,396.52,388.55,391.93,18320854,1.1818,-5.21,1.93,9347.53,300750,宁德时代
2022-08-09,393.1,394.26,389.92,392.04,16876021,1.0886,0.03,1.11,9350.15,300750,宁德时代
2022-08-10,387.63,392.13,386.13,388.79,14877749,0.9597,-0.83,1.53,9272.64,300750,宁德时代
2022-08-11,385.85,389.75,383.56,388.03,8428709,0.5437,-0.2,1.59,9254.52,300750,宁德时代
2022-08-12,395.13,395.59,394.36,394.94,13037602,0.841,1.78,0.32,9419.32,300750,宁德时代
2022-08-15,392.09,393.76,389.53,392.28,20770249,1.3398,-0.67,1.07,9355.88,300750,宁德时代
2022-08-16,388.94,391.54,383.76,387.33,23337463,1.5054,-1.26,1.98,9237.82,300750,宁德时代
2022-08-17,382.07,383.14,380.07,381.69,22122067,1.427,-1.46,0.79,9103.31,300750,宁德时代
2022-08-18,384.79,386.38,380.19,383.38,10650217,0.687,0.44,1.62,9143.61,300750,宁德时代
2022-08-19,374.72,379.4,372.22,376.16,15088583,0.9733,-1.88,1.87,8971.42,300750,宁德时代
2022-08-22,378.04,382.34,375.57,379.19,18314653,1.1814,0.81,1.8,9043.68,300750,宁德时代
2022-08-23,383.34,388.93,382.21,385.64,11343179,0.7317,1.7,1.77,9197.51,300750,宁德时代
2022-08-24,381.74,387.33,380.51,384.14,10888956,0.7024,-0.39,1.77,9161.74,300750,宁德时代
2022-08-25,363.08,366.24,360.76,362.04,28569557,1.8429,-5.75,1.43,8634.65,300750,宁德时代
2022-08-26,364.58,367.92,363.17,365.72,9679761,0.6244,1.02,1.31,8722.42,300750,宁德时代
2022-08-29,364.53,366.09,360.06,362.95,15079281,0.9727,-0.76,1.65,8656.36,300750,宁德时代
2022-08-30,364.05,368.11,361.71,365.27,20254016,1.3065,0.64,1.76,8711.69,300750,宁德时代
2022-08-31,369.04,371.16,366.01,369.32,21278731,1.3726,1.11,1.41,8808.28,300750,宁德时代
2022-09-01,389.08,391.75,384.35,387.17,14062317,0.9071,4.83,2.0,9234.0,300750,宁德时代
2022-09-02,386.75,389.97,383.53,385.26,21027591,1.3564,-0.49,1.66,9188.45,300750,宁德时代
2022-09-05,381.47,385.55,378.03,383.47,20438496,1.3184,-0.46,1.95,9145.76,300750,宁德时代
2022-09-06,368.21,371.53,365.15,369.26,23115777,1.4911,-3.71,1.66,8806.85,300750,宁德时代
2022-09-07,361.49,365.15,358.93,362.23,17945694,1.1576,-1.9,1.68,8639.19,300750,宁德时代
2022-09-08,369.14,371.31,367.08,367.92,20912872,1.349,1.57,1.17,8774.89,300750,宁德时代
2022-09-09,378.88,379.71,375.97,378.67,27530889,1.7759,2.92,1.02,9031.28,300750,宁德时代
2022-09-12,378.33,380.32,374.32,377.28,9072063,0.5852,-0.37,1.58,8998.13,300750,宁德时代
2022-09-13,386.52,389.83,385.14,387.6,22858436,1.4745,2.74,1.24,9244.26,300750,宁德时代
2022-09-14,393.03,394.9,392.49,393.41,10447134,0.6739,1.5,0.62,9382.83,300750,宁德时代
2022-09-15,374.56,377.98,371.18,376.38,28743185,1.8541,-4.33,1.73,8976.66,300750,宁德时代
2022-09-16,381.43,384.05,377.6,379.76,14166184,0.9138,0.9,1.71,9057.28,300750,宁德时代
2022-09-19,380.06,381.06,376.9,378.17,13243785,0.8543,-0.42,1.1,9019.35,300750,宁德时代
2022-09-20,371.48,373.98,369.31,372.42,18857241,1.2164,-1.52,1.23,8882.22,300750,宁德时代
2022-09-21,376.73,378.7,373.62,374.67,16814011,1.0846,0.6,1.36,8935.88,300750,宁德时代
2022-09-22,372.5,373.85,367.32,370.04,20207508,1.3035,-1.24,1.74,8825.45,300750,宁德时代
2022-09-23,356.87,360.6,353.67,358.12,24869110,1.6042,-3.22,1.87,8541.16,300750,宁德时代
2022-09-26,345.3,347.98,341.67,343.46,30223674,1.9496,-4.09,1.76,8191.52,300750,宁德时代
2022-09-27,340.78,346.07,338.0,342.86,11456347,0.739,-0.17,2.35,8177.21,300750,宁德时代
2022-09-28,339.69,340.16,338.74,339.51,21582580,1.3922,-0.98,0.41,8097.31,300750,宁德时代
2022-09-29,339.4,341.89,335.58,337.8,17390704,1.1218,-0.5,1.86,8056.53,300750,宁德时代
2022-09-30,355.17,356.93,352.49,355.88,32217295,2.0782,5.35,1.31,8487.74,300750,宁德时代
2022-10-03,338.31,341.78,336.17,339.99,32814141,2.1167,-4.46,1.58,8108.76,300750,宁德时代
2022-10-04,340.22,342.57,336.34,339.21,16383042,1.0568,-0.23,1.83,8090.16,300750,宁德时代
2022-10-05,342.02,346.4,338.82,343.94,19880406,1.2824,1.39,2.23,8202.97,300750,宁德时代
2022-10-06,339.58,340.95,335.75,337.75,18392166,1.1864,-1.8,1.51,8055.34,300750,宁德时代
2022-10-07,330.53,334.27,329.08,332.6,11833058,0.7633,-1.52,1.54,7932.51,300750,宁德时代
2022-10-10,333.57,335.61,330.77,332.55,13133718,0.8472,-0.02,1.46,7931.32,300750,宁德时代
2022-10-11,318.75,320.87,318.32,318.92,26237981,1.6925,-4.1,0.77,7606.24,300750,宁德时代
2022-10-12,321.65,324.88,319.1,322.73,19661820,1.2683,1.19,1.81,7697.11,300750,宁德时代
2022-10-13,325.48,328.96,323.87,326.32,9730919,0.6277,1.11,1.58,7782.73,300750,宁德时代
2022-10-14,326.06,330.22,324.6,328.14,12288831,0.7927,0.56,1.72,7826.14,300750,宁德时代
2022-10-17,325.11,326.15,323.19,325.28,17431011,1.1244,-0.87,0.9,7757.93,300750,宁德时代
2022-10-18,324.15,328.97,321.1,326.25,15144392,0.9769,0.3,2.42,7781.06,300750,宁德时代
2022-10-19,325.81,327.85,323.25,326.45,14685518,0.9473,0.06,1.41,7785.83,300750,宁德时代
2022-10-20,328.45,331.12,326.01,329.92,20838460,1.3442,1.06,1.57,7868.59,300750,宁德时代
2022-10-21,329.63,331.36,325.5,327.94,18981261,1.2244,-0.6,1.78,7821.37,300750,宁德时代
2022-10-24,327.91,329.33,325.61,327.88,13333700,0.8601,-0.02,1.13,7819.94,300750,宁德时代
2022-10-25,325.47,328.53,323.38,326.16,10118481,0.6527,-0.52,1.57,7778.92,300750,宁德时代
2022-10-26,320.82,325.09,319.92,322.26,16522564,1.0658,-1.2,1.59,7685.9,300750,宁德时代
2022-10-27,311.16,313.24,310.26,311.34,29242365,1.8863,-3.39,0.92,7425.46,300750,宁德时代
2022-10-28,306.23,307.16,303.18,305.67,13457720,0.8681,-1.82,1.28,7290.23,300750,宁德时代
2022-10-31,311.68,314.97,310.82,313.21,12464010,0.804,2.47,1.36,7470.06,300750,宁德时代
2022-11-01,307.81,311.77,305.71,309.02,13561587,0.8748,-1.34,1.93,7370.13,300750,宁德时代
2022-11-02,315.47,315.9,313.2,315.22,24058329,1.5519,2.01,0.87,7518.0,300750,宁德时代
2022-11-03,314.42,316.59,310.1,312.84,11721440,0.7561,-0.76,2.06,7461.23,300750,宁德时代
2022-11-04,318.02,320.11,315.24,316.89,19880406,1.2824,1.29,1.56,7557.83,300750,宁德时代
2022-11-07,308.14,309.64,306.93,308.17,26357350,1.7002,-2.75,0.86,7349.85,300750,宁德时代
2022-11-08,305.97,308.43,302.85,303.96,14775432,0.9531,-1.37,1.81,7249.45,300750,宁德时代
2022-11-09,310.55,312.12,307.32,308.53,13043803,0.8414,1.5,1.58,7358.44,300750,宁德时代
2022-11-10,304.17,306.81,301.96,303.4,11933824,0.7698,-1.66,1.57,7236.09,300750,宁德时代
2022-11-11,301.46,302.78,299.19,300.31,22312748,1.4393,-1.02,1.18,7162.39,300750,宁德时代
2022-11-14,298.91,301.32,296.21,298.16,14479335,0.934,-0.72,1.7,7111.12,300750,宁德时代
2022-11-15,298.24,301.5,296.99,299.51,10047170,0.6481,0.45,1.51,7143.31,300750,宁德时代
2022-11-16,290.2,291.92,289.31,290.64,11851661,0.7645,-2.96,0.87,6931.76,300750,宁德时代
2022-11-17,277.44,278.15,274.22,276.51,30104304,1.9419,-4.86,1.35,6594.76,300750,宁德时代
2022-11-18,280.37,282.47,276.75,278.58,20365634,1.3137,0.75,2.07,6644.13,300750,宁德时代
2022-11-21,289.75,291.16,287.29,289.11,25076844,1.6176,3.78,1.39,6895.27,300750,宁德时代
2022-11-22,287.22,288.96,283.59,286.08,20469501,1.3204,-1.05,1.86,6823.01,300750,宁德时代
2022-11-23,284.88,287.53,283.38,285.56,11878015,0.7662,-0.18,1.45,6810.61,300750,宁德时代
2022-11-24,285.35,287.19,282.37,284.59,10385124,0.6699,-0.34,1.69,6787.47,300750,宁德时代
2022-11-25,277.09,278.96,274.11,275.3,15914866,1.0266,-3.26,1.7,6565.91,300750,宁德时代
2022-11-28,261.4,263.24,259.67,262.23,27116973,1.7492,-4.75,1.3,6254.19,300750,宁德时代
2022-11-29,258.12,259.44,255.42,256.56,19802893,1.2774,-2.16,1.53,6118.96,300750,宁德时代
2022-11-30,258.88,260.9,256.77,257.75,14493287,0.9349,0.46,1.61,6147.34,300750,宁德时代
2022-12-01,264.31,265.3,262.34,263.79,14443679,0.9317,2.34,1.15,6291.39,300750,宁德时代
2022-12-02,257.6,259.06,256.88,257.88,23041365,1.4863,-2.24,0.83,6150.44,300750,宁德时代
2022-12-05,252.91,254.92,251.7,253.06,18678962,1.2049,-1.87,1.25,6035.48,300750,宁德时代
2022-12-06,256.04,257.24,254.09,255.93,16099346,1.0385,1.13,1.24,6103.93,300750,宁德时代
2022-12-07,266.23,267.18,264.11,264.82,24011822,1.5489,3.47,1.2,6315.96,300750,宁德时代
2022-12-08,252.77,254.32,250.92,253.17,18996763,1.2254,-4.4,1.28,6038.1,300750,宁德时代
2022-12-09,244.25,244.92,243.09,244.08,27144877,1.751,-3.59,0.72,5821.31,300750,宁德时代
2022-12-12,246.87,247.73,246.11,247.08,21616686,1.3944,1.23,0.66,5892.86,300750,宁德时代
2022-12-13,251.11,252.07,248.98,250.86,14022011,0.9045,1.53,1.25,5983.01,300750,宁德时代
2022-12-14,245.82,248.29,243.64,247.36,13597242,0.8771,-1.4,1.85,5899.54,300750,宁德时代
2022-12-15,239.2,240.42,238.0,239.93,18601449,1.1999,-3.0,0.98,5722.33,300750,宁德时代
2022-12-16,238.76,239.85,237.0,239.2,18175131,1.1724,-0.3,1.19,5704.92,300750,宁德时代
2022-12-19,237.74,240.08,235.9,239.1,8932540,0.5762,-0.04,1.75,5702.54,300750,宁德时代
2022-12-20,247.51,249.34,244.49,246.63,12735303,0.8215,3.15,2.03,5882.13,300750,宁德时代
2022-12-21,259.88,261.12,259.34,260.6,22762320,1.4683,5.66,0.72,6215.31,300750,宁德时代
2022-12-22,263.76,266.24,260.83,262.17,13175574,0.8499,0.6,2.08,6252.75,300750,宁德时代
2022-12-23,261.84,263.16,260.25,261.69,15034324,0.9698,-0.18,1.11,6241.31,300750,宁德时代
2022-12-26,252.43,253.56,250.44,251.53,23114227,1.491,-3.88,1.19,5998.99,300750,宁德时代
