date,open,high,low,close,volume,turnover_rate_pct,change_pct,amplitude_pct,market_cap_100m,symbol,name
2022-02-02,75.18,76.13,74.92,75.68,4867525,0.1762,-0.34,1.59,3216.4,603288,海天味业
2022-02-03,75.74,76.11,75.27,75.83,7320625,0.265,0.2,1.11,3222.78,603288,海天味业
2022-02-04,76.41,76.95,75.45,76.06,7497424,0.2714,0.3,1.98,3232.55,603288,海天味业
2022-02-07,75.96,76.72,75.74,76.42,8494687,0.3075,0.47,1.29,3247.85,603288,海天味业
2022-02-08,78.95,79.35,78.2,78.58,11077625,0.401,2.83,1.5,3339.65,603288,海天味业
2022-02-09,80.2,80.65,79.5,79.89,8668725,0.3138,1.67,1.46,3395.32,603288,海天味业
2022-02-10,80.37,81.1,79.51,79.86,6980837,0.2527,-0.04,1.99,3394.05,603288,海天味业
2022-02-11,78.73,79.97,77.96,79.2,7047137,0.2551,-0.83,2.52,3366.0,603288,海天味业
2022-02-14,79.3,79.81,79.12,79.59,5790200,0.2096,0.49,0.87,3382.58,603288,海天味业
2022-02-15,78.42,78.98,78.15,78.39,5870312,0.2125,-1.51,1.04,3331.58,603288,海天味业
2022-02-16,79.27,79.49,78.49,78.99,6041587,0.2187,0.77,1.28,3357.08,603288,海天味业
2022-02-17,76.51,76.94,76.21,76.56,14077700,0.5096,-3.08,0.92,3253.8,603288,海天味业
2022-02-18,77.13,77.99,76.68,77.62,7975337,0.2887,1.38,1.71,3298.85,603288,海天味业
2022-02-21,75.35,75.63,74.88,75.18,9406312,0.3405,-3.14,0.97,3195.15,603288,海天味业
2022-02-22,74.89,75.78,74.52,75.29,7613450,0.2756,0.15,1.68,3199.82,603288,海天味业
2022-02-23,74.22,74.8,73.6,74.16,5870312,0.2125,-1.5,1.59,3151.8,603288,海天味业
2022-02-24,73.8,74.47,73.45,74.06,4605087,0.1667,-0.13,1.38,3147.55,603288,海天味业
2022-02-25,74.93,75.14,74.34,75.0,9859362,0.3569,1.27,1.08,3187.5,603288,海天味业
2022-02-28,75.06,75.85,74.5,75.58,10848337,0.3927,0.77,1.8,3212.15,603288,海天味业
2022-03-01,77.88,78.13,76.94,77.43,7464275,0.2702,2.45,1.57,3290.78,603288,海天味业
2022-03-02,77.48,77.88,76.9,77.35,4942112,0.1789,-0.1,1.27,3287.37,603288,海天味业
2022-03-03,75.78,76.9,75.41,76.29,8696350,0.3148,-1.37,1.93,3242.32,603288,海天味业
2022-03-04,77.78,77.96,77.16,77.72,12331800,0.4464,1.87,1.05,3303.1,603288,海天味业
2022-03-07,77.55,78.28,77.14,78.0,5431075,0.1966,0.36,1.47,3315.0,603288,海天味业
2022-03-08,77.39,77.94,77.12,77.5,5400687,0.1955,-0.64,1.05,3293.75,603288,海天味业
2022-03-09,78.93,79.6,78.16,78.67,8536125,0.309,1.51,1.86,3343.48,603288,海天味业
2022-03-10,76.7,77.67,76.1,77.08,11569350,0.4188,-2.02,2.0,3275.9,603288,海天味业
2022-03-11,77.63,78.13,76.96,77.22,10348325,0.3746,0.18,1.52,3281.85,603288,海天味业
2022-03-14,78.38,78.66,77.72,77.97,5817825,0.2106,0.97,1.22,3313.72,603288,海天味业
2022-03-15,78.89,79.35,78.76,79.04,9602450,0.3476,1.37,0.76,3359.2,603288,海天味业
2022-03-16,77.91,79.17,77.61,78.45,9610737,0.3479,-0.75,1.97,3334.12,603288,海天味业
2022-03-17,79.62,79.81,79.11,79.35,11166025,0.4042,1.15,0.89,3372.37,603288,海天味业
2022-03-18,78.08,78.61,77.53,77.74,7270900,0.2632,-2.03,1.36,3303.95,603288,海天味业
2022-03-21,76.43,77.43,76.03,76.8,6395187,0.2315,-1.21,1.8,3264.0,603288,海天味业
2022-03-22,76.92,77.42,76.34,77.0,9047187,0.3275,0.26,1.41,3272.5,603288,海天味业
2022-03-23,75.45,76.42,75.23,75.92,7955999,0.288,-1.4,1.55,3226.6,603288,海天味业
2022-03-24,74.86,75.37,74.6,74.72,9547200,0.3456,-1.58,1.01,3175.6,603288,海天味业
2022-03-25,74.41,74.94,73.73,74.2,8395237,0.3039,-0.7,1.62,3153.5,603288,海天味业
2022-03-28,76.0,76.43,75.29,75.6,11025137,0.3991,1.89,1.54,3213.0,603288,海天味业
2022-03-29,74.07,74.51,73.96,74.09,8765412,0.3173,-2.0,0.73,3148.82,603288,海天味业
2022-03-30,74.87,75.46,74.11,74.51,8011250,0.29,0.57,1.82,3166.68,603288,海天味业
2022-03-31,75.9,76.26,75.5,76.03,9732287,0.3523,2.04,1.02,3231.28,603288,海天味业
2022-04-01,76.08,76.92,75.66,76.48,5530525,0.2002,0.59,1.66,3250.4,603288,海天味业
2022-04-04,76.91,77.52,76.18,77.28,5478037,0.1983,1.05,1.75,3284.4,603288,海天味业
2022-04-05,76.4,77.17,75.82,76.86,7657650,0.2772,-0.54,1.75,3266.55,603288,海天味业
2022-04-06,77.33,77.85,76.84,77.03,5826112,0.2109,0.22,1.31,3273.78,603288,海天味业
2022-04-07,77.29,77.71,76.94,77.46,10671537,0.3863,0.56,1.0,3292.05,603288,海天味业
2022-04-08,76.82,77.18,75.9,76.29,5792962,0.2097,-1.51,1.65,3242.32,603288,海天味业
2022-04-11,76.22,76.59,75.22,75.83,5193500,0.188,-0.6,1.8,3222.78,603288,海天味业
2022-04-12,74.76,75.39,74.46,74.97,11276525,0.4082,-1.13,1.23,3186.22,603288,海天味业
2022-04-13,76.38,76.97,76.28,76.4,11152212,0.4037,1.91,0.92,3247.0,603288,海天味业
2022-04-14,74.71,75.53,74.34,75.17,9782012,0.3541,-1.61,1.56,3194.72,603288,海天味业
2022-04-15,74.1,75.1,73.86,74.54,5312287,0.1923,-0.84,1.65,3167.95,603288,海天味业
2022-04-18,75.22,75.58,75.0,75.14,8008487,0.2899,0.8,0.78,3193.45,603288,海天味业
2022-04-19,73.96,74.89,73.75,74.41,6599612,0.2389,-0.97,1.52,3162.42,603288,海天味业
2022-04-20,74.1,74.61,73.7,74.42,9077575,0.3286,0.01,1.22,3162.85,603288,海天味业
2022-04-21,73.17,73.6,72.42,72.86,7679750,0.278,-2.1,1.59,3096.55,603288,海天味业
2022-04-22,71.42,71.91,71.09,71.34,12047262,0.4361,-2.09,1.13,3031.95,603288,海天味业
2022-04-25,69.68,70.55,69.1,70.1,8931162,0.3233,-1.74,2.03,2979.25,603288,海天味业
2022-04-26,71.08,71.55,70.18,70.66,9240562,0.3345,0.8,1.95,3003.05,603288,海天味业
2022-04-27,70.45,70.85,69.68,70.2,6088550,0.2204,-0.65,1.66,2983.5,603288,海天味业
2022-04-28,70.22,70.71,69.49,69.78,9594162,0.3473,-0.6,1.74,2965.65,603288,海天味业
2022-04-29,71.29,72.08,71.01,71.63,6978075,0.2526,2.65,1.53,3044.27,603288,海天味业
2022-05-02,71.55,72.74,71.08,72.04,10320700,0.3736,0.57,2.32,3061.7,603288,海天味业
2022-05-03,71.57,72.03,70.76,71.32,10362137,0.3751,-1.0,1.76,3031.1,603288,海天味业
2022-05-04,69.35,69.81,68.99,69.48,8754362,0.3169,-2.58,1.15,2952.9,603288,海天味业
2022-05-05,69.46,69.6,68.85,69.32,7572012,0.2741,-0.23,1.08,2946.1,603288,海天味业
2022-05-06,68.25,68.96,67.96,68.49,5085762,0.1841,-1.2,1.44,2910.82,603288,海天味业
2022-05-09,68.93,69.44,68.61,69.25,10748887,0.3891,1.11,1.21,2943.12,603288,海天味业
2022-05-10,68.41,69.05,68.09,68.54,10900825,0.3946,-1.03,1.39,2912.95,603288,海天味业
2022-05-11,67.88,68.9,67.55,68.27,7210125,0.261,-0.39,1.97,2901.48,603288,海天味业
2022-05-12,68.95,69.39,68.46,69.01,8533362,0.3089,1.08,1.36,2932.92,603288,海天味业
2022-05-13,69.36,69.98,69.1,69.42,6353750,0.23,0.59,1.28,2950.35,603288,海天味业
2022-05-16,69.57,70.0,68.97,69.19,9055475,0.3278,-0.33,1.48,2940.58,603288,海天味业
2022-05-17,70.22,70.76,69.46,69.79,8218437,0.2975,0.87,1.88,2966.08,603288,海天味业
2022-05-18,69.28,69.59,68.65,69.12,4897912,0.1773,-0.96,1.35,2937.6,603288,海天味业
2022-05-19,67.61,68.38,67.3,67.93,7679750,0.278,-1.72,1.56,2887.02,603288,海天味业
2022-05-20,67.9,68.12,67.5,67.8,5221125,0.189,-0.19,0.91,2881.5,603288,海天味业
2022-05-23,67.07,67.57,66.58,66.81,9146637,0.3311,-1.46,1.46,2839.42,603288,海天味业
2022-05-24,65.83,66.6,65.63,66.15,6610662,0.2393,-0.99,1.45,2811.38,603288,海天味业
2022-05-25,66.38,66.95,65.8,66.1,4920012,0.1781,-0.08,1.74,2809.25,603288,海天味业
2022-05-26,66.14,66.61,65.62,65.83,10663250,0.386,-0.41,1.5,2797.78,603288,海天味业
2022-05-27,68.2,68.33,67.78,68.2,12096987,0.4379,3.6,0.84,2898.5,603288,海天味业
2022-05-30,68.83,69.39,68.21,68.77,8961550,0.3244,0.84,1.73,2922.72,603288,海天味业
2022-05-31,69.97,70.26,69.61,69.79,6505687,0.2355,1.48,0.95,2966.08,603288,海天味业
2022-06-01,71.58,72.04,70.9,71.43,7317862,0.2649,2.35,1.63,3035.78,603288,海天味业
2022-06-02,71.44,71.89,71.25,71.56,5790200,0.2096,0.18,0.9,3041.3,603288,海天味业
2022-06-03,72.35,72.56,72.02,72.18,9599687,0.3475,0.87,0.75,3067.65,603288,海天味业
2022-06-06,73.11,73.47,72.47,72.97,6839950,0.2476,1.09,1.39,3101.22,603288,海天味业
2022-06-07,72.88,73.33,71.97,72.57,10475400,0.3792,-0.55,1.86,3084.22,603288,海天味业
2022-06-08,73.46,73.7,73.1,73.31,8174237,0.2959,1.02,0.83,3115.68,603288,海天味业
2022-06-09,72.2,72.92,71.76,72.58,7721187,0.2795,-1.0,1.58,3084.65,603288,海天味业
2022-06-10,72.8,73.1,72.21,72.59,9367637,0.3391,0.01,1.23,3085.08,603288,海天味业
2022-06-13,71.45,71.59,71.22,71.34,10044450,0.3636,-1.72,0.51,3031.95,603288,海天味业
2022-06-14,71.1,72.12,70.65,71.55,10652200,0.3856,0.29,2.06,3040.88,603288,海天味业
2022-06-15,72.11,72.71,71.1,71.67,7132775,0.2582,0.17,2.25,3045.98,603288,海天味业
2022-06-16,72.23,73.2,71.75,72.59,10920162,0.3953,1.28,2.02,3085.08,603288,海天味业
2022-06-17,72.77,73.63,72.48,73.2,8442200,0.3056,0.84,1.58,3111.0,603288,海天味业
2022-06-20,72.93,73.64,72.47,73.06,6229437,0.2255,-0.19,1.6,3105.05,603288,海天味业
2022-06-21,74.05,74.96,73.75,74.44,12599762,0.4561,1.89,1.66,3163.7,603288,海天味业
2022-06-22,74.45,74.98,74.27,74.76,6828900,0.2472,0.43,0.95,3177.3,603288,海天味业
2022-06-23,76.41,76.74,76.22,76.42,8185287,0.2963,2.22,0.7,3247.85,603288,海天味业
2022-06-24,75.91,76.35,75.51,75.82,9168737,0.3319,-0.79,1.1,3222.35,603288,海天味业
2022-06-27,75.94,76.13,75.25,75.73,4886862,0.1769,-0.12,1.16,3218.52,603288,海天味业
2022-06-28,75.33,75.91,74.76,75.03,10069312,0.3645,-0.92,1.52,3188.78,603288,海天味业
2022-06-29,75.72,76.48,75.24,75.97,9168737,0.3319,1.25,1.65,3228.72,603288,海天味业
2022-06-30,75.63,76.25,75.12,75.54,6751550,0.2444,-0.57,1.49,3210.45,603288,海天味业
2022-07-01,75.73,76.23,75.23,75.42,6268112,0.2269,-0.16,1.32,3205.35,603288,海天味业
2022-07-04,75.9,76.29,75.34,76.04,6409000,0.232,0.82,1.26,3231.7,603288,海天味业
2022-07-05,76.46,76.89,76.05,76.22,8710162,0.3153,0.24,1.1,3239.35,603288,海天味业
2022-07-06,73.74,74.12,73.14,73.69,6616187,0.2395,-3.32,1.29,3131.82,603288,海天味业
2022-07-07,72.01,72.23,71.21,71.75,10820712,0.3917,-2.63,1.38,3049.38,603288,海天味业
2022-07-08,74.07,74.31,73.18,73.6,10486450,0.3796,2.58,1.57,3128.0,603288,海天味业
2022-07-11,72.87,73.36,72.16,72.52,6320600,0.2288,-1.47,1.63,3082.1,603288,海天味业
2022-07-12,68.37,68.96,67.94,68.6,16997662,0.6153,-5.41,1.41,2915.5,603288,海天味业
2022-07-13,67.92,68.21,67.29,67.82,5218362,0.1889,-1.14,1.34,2882.35,603288,海天味业
2022-07-14,66.25,67.17,65.82,66.61,10052737,0.3639,-1.78,1.99,2830.92,603288,海天味业
2022-07-15,66.61,67.34,66.34,67.03,11293100,0.4088,0.63,1.5,2848.78,603288,海天味业
2022-07-18,66.09,66.49,65.66,66.33,10909112,0.3949,-1.04,1.24,2819.02,603288,海天味业
2022-07-19,66.24,66.76,66.12,66.29,5375825,0.1946,-0.06,0.96,2817.32,603288,海天味业
2022-07-20,66.86,67.61,66.68,67.2,9958812,0.3605,1.37,1.4,2856.0,603288,海天味业
2022-07-21,68.04,68.25,67.33,67.78,8094125,0.293,0.86,1.37,2880.65,603288,海天味业
2022-07-22,68.22,68.88,67.89,68.66,7864837,0.2847,1.3,1.46,2918.05,603288,海天味业
2022-07-25,66.66,67.52,66.41,66.98,8281975,0.2998,-2.45,1.62,2846.65,603288,海天味业
2022-07-26,66.37,66.85,66.09,66.38,5439362,0.1969,-0.9,1.13,2821.15,603288,海天味业
2022-07-27,67.04,67.68,66.69,67.4,10770987,0.3899,1.54,1.49,2864.5,603288,海天味业
2022-07-28,66.04,66.4,65.19,65.61,5931087,0.2147,-2.66,1.8,2788.42,603288,海天味业
2022-07-29,66.12,66.33,65.21,65.8,9248850,0.3348,0.29,1.71,2796.5,603288,海天味业
2022-08-01,66.13,66.71,65.55,65.94,5442125,0.197,0.21,1.76,2802.45,603288,海天味业
2022-08-02,65.3,65.97,64.76,65.66,4624425,0.1674,-0.42,1.84,2790.55,603288,海天味业
2022-08-03,66.92,67.46,66.64,66.86,6011200,0.2176,1.83,1.25,2841.55,603288,海天味业
2022-08-04,66.07,66.44,65.3,65.64,8646625,0.313,-1.82,1.71,2789.7,603288,海天味业
2022-08-05,65.25,65.97,65.08,65.59,5259800,0.1904,-0.08,1.36,2787.58,603288,海天味业
2022-08-08,65.6,65.78,64.7,65.26,9566537,0.3463,-0.5,1.65,2773.55,603288,海天味业
2022-08-09,63.23,63.35,62.53,63.04,11102487,0.4019,-3.4,1.26,2679.2,603288,海天味业
2022-08-10,61.91,62.24,61.32,61.74,13016900,0.4712,-2.06,1.46,2623.95,603288,海天味业
2022-08-11,62.77,63.02,62.54,62.73,12754462,0.4617,1.6,0.78,2666.02,603288,海天味业
2022-08-12,63.11,63.37,62.5,62.78,5820587,0.2107,0.08,1.39,2668.15,603288,海天味业
2022-08-15,60.86,61.01,60.39,60.77,9851074,0.3566,-3.2,0.99,2582.72,603288,海天味业
2022-08-16,60.68,60.96,60.58,60.79,7530575,0.2726,0.03,0.63,2583.57,603288,海天味业
2022-08-17,60.96,61.41,60.25,60.65,9632837,0.3487,-0.23,1.91,2577.62,603288,海天味业
2022-08-18,60.34,60.64,59.39,59.92,5212837,0.1887,-1.2,2.06,2546.6,603288,海天味业
2022-08-19,58.79,59.17,58.19,58.55,13862225,0.5018,-2.29,1.64,2488.38,603288,海天味业
2022-08-22,58.95,59.7,58.64,59.18,6657625,0.241,1.08,1.81,2515.15,603288,海天味业
2022-08-23,60.04,60.36,59.62,59.79,10077600,0.3648,1.03,1.25,2541.07,603288,海天味业
2022-08-24,59.64,59.95,58.94,59.39,5820587,0.2107,-0.67,1.69,2524.07,603288,海天味业
2022-08-25,59.48,59.92,58.87,59.11,6105125,0.221,-0.47,1.77,2512.18,603288,海天味业
2022-08-26,57.28,57.63,56.64,57.1,8762650,0.3172,-3.4,1.67,2426.75,603288,海天味业
2022-08-29,56.53,56.84,56.43,56.53,9447750,0.342,-1.0,0.72,2402.52,603288,海天味业
2022-08-30,56.25,56.64,55.99,56.11,8743312,0.3165,-0.74,1.15,2384.68,603288,海天味业
2022-08-31,55.33,55.73,54.95,55.59,8693587,0.3147,-0.93,1.39,2362.58,603288,海天味业
2022-09-01,55.49,56.22,55.01,55.77,10641150,0.3852,0.32,2.18,2370.22,603288,海天味业
2022-09-02,55.07,55.27,54.92,55.13,5304000,0.192,-1.15,0.63,2343.02,603288,海天味业
2022-09-05,54.93,55.28,54.66,54.82,9367637,0.3391,-0.56,1.12,2329.85,603288,海天味业
2022-09-06,54.45,55.07,54.06,54.69,7522287,0.2723,-0.24,1.84,2324.32,603288,海天味业
2022-09-07,53.59,53.91,53.41,53.76,11856650,0.4292,-1.7,0.91,2284.8,603288,海天味业
2022-09-08,52.45,53.24,52.01,52.76,11704712,0.4237,-1.86,2.29,2242.3,603288,海天味业
2022-09-09,53.67,53.75,53.43,53.66,12284837,0.4447,1.71,0.61,2280.55,603288,海天味业
2022-09-12,53.23,53.41,53.1,53.22,7621737,0.2759,-0.82,0.58,2261.85,603288,海天味业
2022-09-13,54.04,54.39,53.62,54.02,12044500,0.436,1.5,1.45,2295.85,603288,海天味业
2022-09-14,53.01,53.26,52.92,53.14,6574750,0.238,-1.63,0.63,2258.45,603288,海天味业
2022-09-15,54.11,54.63,53.8,54.42,13171600,0.4768,2.41,1.56,2312.85,603288,海天味业
2022-09-16,53.69,53.99,53.21,53.55,12746175,0.4614,-1.6,1.43,2275.88,603288,海天味业
2022-09-19,54.72,55.11,54.18,54.54,12732362,0.4609,1.85,1.74,2317.95,603288,海天味业
2022-09-20,54.51,54.6,54.11,54.52,7428362,0.2689,-0.04,0.9,2317.1,603288,海天味业
2022-09-21,54.47,54.72,53.89,54.15,5718375,0.207,-0.68,1.52,2301.38,603288,海天味业
2022-09-22,54.08,54.35,53.55,53.91,7491900,0.2712,-0.44,1.48,2291.17,603288,海天味业
2022-09-23,54.86,55.26,54.68,55.03,8281975,0.2998,2.08,1.08,2338.78,603288,海天味业
2022-09-26,55.43,55.58,54.9,55.14,8508500,0.308,0.2,1.24,2343.45,603288,海天味业
2022-09-27,56.38,56.91,55.87,56.04,10969887,0.3971,1.63,1.89,2381.7,603288,海天味业
2022-09-28,56.85,57.49,56.37,57.1,8925637,0.3231,1.89,2.0,2426.75,603288,海天味业
2022-09-29,56.58,57.02,56.19,56.61,10049975,0.3638,-0.86,1.45,2405.93,603288,海天味业
2022-09-30,56.76,57.3,56.18,56.42,5486325,0.1986,-0.34,1.98,2397.85,603288,海天味业
2022-10-03,56.76,57.37,56.53,56.98,10663250,0.386,0.99,1.49,2421.65,603288,海天味业
2022-10-04,55.67,55.94,55.27,55.8,6505687,0.2355,-2.07,1.18,2371.5,603288,海天味业
2022-10-05,55.71,56.22,55.42,55.8,5555387,0.2011,0.0,1.43,2371.5,603288,海天味业
2022-10-06,55.53,55.77,55.33,55.53,6038825,0.2186,-0.48,0.79,2360.02,603288,海天味业
2022-10-07,55.32,55.66,54.75,55.13,4635475,0.1678,-0.72,1.64,2343.02,603288,海天味业
2022-10-10,55.12,55.29,54.91,55.18,9859362,0.3569,0.09,0.69,2345.15,603288,海天味业
2022-10-11,55.72,56.02,55.5,55.88,11080387,0.4011,1.27,0.94,2374.9,603288,海天味业
2022-10-12,56.72,57.0,55.8,56.34,10873200,0.3936,0.82,2.15,2394.45,603288,海天味业
2022-10-13,56.59,56.98,55.94,56.42,8229487,0.2979,0.14,1.85,2397.85,603288,海天味业
2022-10-14,56.18,56.62,55.68,56.4,6049875,0.219,-0.04,1.67,2397.0,603288,海天味业
2022-10-17,57.01,57.22,56.3,56.71,9505762,0.3441,0.55,1.63,2410.18,603288,海天味业
2022-10-18,56.73,57.29,56.55,56.97,9019562,0.3265,0.46,1.3,2421.22,603288,海天味业
2022-10-19,55.85,55.99,55.38,55.74,9961574,0.3606,-2.16,1.07,2368.95,603288,海天味业
2022-10-20,55.2,55.64,55.11,55.24,9931187,0.3595,-0.9,0.95,2347.7,603288,海天味业
2022-10-21,54.66,55.0,54.23,54.66,10873200,0.3936,-1.05,1.39,2323.05,603288,海天味业
2022-10-24,54.39,54.74,54.13,54.4,9572062,0.3465,-0.48,1.12,2312.0,603288,海天味业
2022-10-25,54.58,55.01,54.26,54.67,5013937,0.1815,0.5,1.38,2323.48,603288,海天味业
2022-10-26,55.39,55.55,54.76,55.08,5102337,0.1847,0.75,1.45,2340.9,603288,海天味业
2022-10-27,54.42,54.66,54.09,54.35,7113437,0.2575,-1.33,1.03,2309.88,603288,海天味业
2022-10-28,55.37,55.5,54.72,55.18,8395237,0.3039,1.53,1.44,2345.15,603288,海天味业
2022-10-31,56.1,56.53,55.62,56.22,10259925,0.3714,1.88,1.65,2389.35,603288,海天味业
2022-11-01,55.71,56.0,55.02,55.45,12287600,0.4448,-1.37,1.74,2356.62,603288,海天味业
2022-11-02,55.6,56.05,55.15,55.83,6406237,0.2319,0.69,1.62,2372.78,603288,海天味业
2022-11-03,55.4,55.63,54.88,55.14,9392500,0.34,-1.24,1.34,2343.45,603288,海天味业
2022-11-04,55.76,56.3,55.48,55.97,11688137,0.4231,1.51,1.49,2378.72,603288,海天味业
2022-11-07,55.84,56.3,55.46,55.68,5105100,0.1848,-0.52,1.5,2366.4,603288,海天味业
2022-11-08,56.25,56.45,56.13,56.32,6922825,0.2506,1.15,0.57,2393.6,603288,海天味业
2022-11-09,57.34,57.79,56.93,57.22,6770887,0.2451,1.6,1.53,2431.85,603288,海天味业
2022-11-10,55.88,56.57,55.71,56.19,11514100,0.4168,-1.8,1.5,2388.07,603288,海天味业
2022-11-11,56.11,56.81,55.82,56.47,7823400,0.2832,0.5,1.76,2399.98,603288,海天味业
2022-11-14,55.14,55.48,54.92,55.05,10746125,0.389,-2.51,0.99,2339.62,603288,海天味业
2022-11-15,55.56,55.85,55.15,55.72,11373212,0.4117,1.22,1.27,2368.1,603288,海天味业
2022-11-16,55.84,56.23,55.44,56.03,7806825,0.2826,0.56,1.42,2381.28,603288,海天味业
2022-11-17,55.53,55.95,55.28,55.55,5458700,0.1976,-0.86,1.2,2360.88,603288,海天味业
2022-11-18,56.19,56.74,55.93,56.45,12610812,0.4565,1.62,1.46,2399.12,603288,海天味业
2022-11-21,56.97,57.09,56.54,56.99,4798462,0.1737,0.96,0.97,2422.08,603288,海天味业
2022-11-22,57.94,58.41,57.02,57.55,5312287,0.1923,0.98,2.44,2445.88,603288,海天味业
2022-11-23,57.66,58.18,57.39,57.85,6000150,0.2172,0.52,1.37,2458.62,603288,海天味业
2022-11-24,58.62,58.95,58.52,58.62,6215625,0.225,1.33,0.74,2491.35,603288,海天味业
2022-11-25,58.21,58.53,57.96,58.1,9235037,0.3343,-0.89,0.97,2469.25,603288,海天味业
2022-11-28,57.04,57.31,56.31,56.67,12041737,0.4359,-2.46,1.72,2408.48,603288,海天味业
2022-11-29,56.43,57.0,56.27,56.65,6931112,0.2509,-0.04,1.29,2407.62,603288,海天味业
2022-11-30,56.55,56.82,55.92,56.17,7928374,0.287,-0.85,1.59,2387.22,603288,海天味业
2022-12-01,57.12,57.6,56.72,56.97,5152062,0.1865,1.42,1.57,2421.22,603288,海天味业
2022-12-02,57.46,57.75,56.95,57.26,7878650,0.2852,0.51,1.4,2433.55,603288,海天味业
2022-12-05,56.94,57.13,56.24,56.63,10619050,0.3844,-1.1,1.55,2406.78,603288,海天味业
2022-12-06,56.52,56.82,55.86,56.13,6900725,0.2498,-0.88,1.7,2385.52,603288,海天味业
2022-12-07,56.22,56.56,55.61,55.96,4897912,0.1773,-0.3,1.69,2378.3,603288,海天味业
2022-12-08,56.13,56.78,55.59,56.5,6431100,0.2328,0.96,2.13,2401.25,603288,海天味业
2022-12-09,56.38,56.61,55.88,56.31,8259875,0.299,-0.34,1.29,2393.18,603288,海天味业
2022-12-12,55.53,56.16,55.1,55.77,7409025,0.2682,-0.96,1.88,2370.22,603288,海天味业
2022-12-13,56.88,57.39,56.7,57.03,10884250,0.394,2.26,1.24,2423.78,603288,海天味业
2022-12-14,58.35,59.03,58.07,58.55,7201837,0.2607,2.67,1.68,2488.38,603288,海天味业
2022-12-15,59.42,59.76,59.01,59.21,11041712,0.3997,1.13,1.28,2516.43,603288,海天味业
2022-12-16,59.45,59.82,58.83,59.2,5955950,0.2156,-0.02,1.67,2516.0,603288,海天味业
2022-12-19,58.75,59.13,58.57,58.81,10284787,0.3723,-0.66,0.95,2499.43,603288,海天味业
2022-12-20,58.58,58.77,58.11,58.38,10265450,0.3716,-0.73,1.12,2481.15,603288,海天味业
2022-12-21,59.03,59.55,58.68,58.82,11124587,0.4027,0.75,1.49,2499.85,603288,海天味业
2022-12-22,57.52,57.68,57.14,57.57,6472537,0.2343,-2.13,0.92,2446.72,603288,海天味业
2022-12-23,57.69,57.95,56.84,57.39,10848337,0.3927,-0.31,1.93,2439.07,603288,海天味业
2022-12-26,55.86,56.35,55.42,55.97,11682612,0.4229,-2.47,1.62,2378.72,603288,海天味业
2022-12-27,56.32,56.71,55.92,56.51,7317862,0.2649,0.96,1.41,2401.67,603288,海天味业
2022-12-28,56.62,56.75,56.45,56.62,10177050,0.3684,0.19,0.53,2406.35,603288,海天味业
2022-12-29,56.55,56.85,56.03,56.2,9978150,0.3612,-0.74,1.45,2388.5,603288,海天味业
2022-12-30,56.97,57.41,56.5,56.74,7113437,0.2575,0.96,1.62,2411.45,603288,海天味业
2023-01-02,57.15,57.57,56.98,57.07,5362012,0.1941,0.58,1.04,2425.48,603288,海天味业
