date,open,high,low,close,volume,turnover_rate_pct,change_pct,amplitude_pct,market_cap_100m,symbol,name
2022-01-26,1815.95,1830.64,1807.68,1819.04,1369919,0.1678,-1.29,1.25,22847.14,600519,贵州茅台
2022-01-27,1822.61,1830.87,1808.62,1827.32,1749545,0.2143,0.46,1.22,22951.14,600519,贵州茅台
2022-01-28,1812.2,1822.93,1790.05,1804.65,2025488,0.2481,-1.24,1.8,22666.4,600519,贵州茅台
2022-01-31,1843.86,1851.14,1837.41,1847.88,1448293,0.1774,2.4,0.76,23209.37,600519,贵州茅台
2022-02-01,1830.4,1852.14,1815.98,1839.75,1119284,0.1371,-0.44,1.96,23107.26,600519,贵州茅台
2022-02-02,1839.89,1847.21,1827.99,1834.76,1812408,0.222,-0.27,1.04,23044.59,600519,贵州茅台
2022-02-03,1809.34,1830.54,1796.91,1815.26,1872005,0.2293,-1.06,1.83,22799.67,600519,贵州茅台
2022-02-04,1792.05,1818.39,1780.9,1804.25,1116018,0.1367,-0.61,2.07,22661.38,600519,贵州茅台
2022-02-07,1820.3,1830.75,1806.72,1823.79,2097331,0.2569,1.08,1.33,22906.8,600519,贵州茅台
2022-02-08,1796.36,1816.48,1789.85,1803.3,2312861,0.2833,-1.12,1.46,22649.45,600519,贵州茅台
2022-02-09,1793.03,1803.91,1772.06,1785.28,2493285,0.3054,-1.0,1.77,22423.12,600519,贵州茅台
2022-02-10,1783.23,1812.83,1767.94,1795.7,1686682,0.2066,0.58,2.51,22553.99,600519,贵州茅台
2022-02-11,1819.84,1831.6,1794.46,1809.73,1470336,0.1801,0.78,2.07,22730.21,600519,贵州茅台
2022-02-14,1812.87,1829.46,1808.3,1815.93,1494012,0.183,0.34,1.17,22808.08,600519,贵州茅台
2022-02-15,1842.6,1847.56,1823.53,1835.59,1123366,0.1376,1.08,1.32,23055.01,600519,贵州茅台
2022-02-16,1823.63,1834.43,1800.64,1813.74,1271951,0.1558,-1.19,1.84,22780.57,600519,贵州茅台
2022-02-17,1800.53,1807.88,1789.99,1801.38,2423075,0.2968,-0.68,0.99,22625.33,600519,贵州茅台
2022-02-18,1800.18,1811.02,1796.82,1799.45,1815673,0.2224,-0.11,0.79,22601.09,600519,贵州茅台
2022-02-21,1807.53,1819.04,1791.34,1804.0,1627901,0.1994,0.25,1.54,22658.24,600519,贵州茅台
2022-02-22,1780.41,1794.54,1764.11,1772.96,1681784,0.206,-1.72,1.69,22268.38,600519,贵州茅台
2022-02-23,1753.42,1767.43,1743.88,1756.29,1801794,0.2207,-0.94,1.33,22059.0,600519,贵州茅台
2022-02-24,1745.24,1767.42,1738.2,1756.15,1127448,0.1381,-0.01,1.66,22057.24,600519,贵州茅台
2022-02-25,1745.73,1762.73,1717.31,1734.2,2198565,0.2693,-1.25,2.59,21781.55,600519,贵州茅台
2022-02-28,1729.76,1748.92,1725.44,1736.46,1067034,0.1307,0.13,1.35,21809.94,600519,贵州茅台
2022-03-01,1707.19,1721.85,1695.65,1712.96,1741381,0.2133,-1.35,1.51,21514.78,600519,贵州茅台
2022-03-02,1730.49,1751.21,1719.48,1739.38,1378899,0.1689,1.54,1.85,21846.61,600519,贵州茅台
2022-03-03,1726.74,1731.97,1720.83,1724.57,1821388,0.2231,-0.85,0.64,21660.6,600519,贵州茅台
2022-03-04,1769.68,1775.29,1754.22,1765.05,1980586,0.2426,2.35,1.22,22169.03,600519,贵州茅台
2022-03-07,1776.32,1788.12,1753.77,1768.97,1002539,0.1228,0.22,1.95,22218.26,600519,贵州茅台
2022-03-08,1800.0,1807.7,1783.42,1791.33,2552882,0.3127,1.26,1.37,22499.1,600519,贵州茅台
2022-03-09,1767.33,1777.85,1755.11,1768.97,2611663,0.3199,-1.25,1.27,22218.26,600519,贵州茅台
2022-03-10,1745.47,1749.84,1736.55,1742.48,1876087,0.2298,-1.5,0.75,21885.55,600519,贵州茅台
2022-03-11,1745.72,1762.56,1721.42,1733.79,1936500,0.2372,-0.5,2.36,21776.4,600519,贵州茅台
2022-03-14,1738.18,1750.64,1717.8,1730.03,1293177,0.1584,-0.22,1.89,21729.18,600519,贵州茅台
2022-03-15,1739.96,1760.65,1723.69,1747.65,1234396,0.1512,1.02,2.14,21950.48,600519,贵州茅台
2022-03-16,1721.85,1739.58,1709.88,1726.51,2397766,0.2937,-1.21,1.7,21684.97,600519,贵州茅台
2022-03-17,1725.55,1739.29,1713.22,1731.26,1361755,0.1668,0.28,1.51,21744.63,600519,贵州茅台
2022-03-18,1722.26,1746.65,1705.92,1731.76,1147858,0.1406,0.03,2.35,21750.91,600519,贵州茅台
2022-03-21,1724.9,1738.13,1720.35,1731.49,1854860,0.2272,-0.02,1.03,21747.51,600519,贵州茅台
2022-03-22,1730.97,1745.49,1720.56,1733.21,2227955,0.2729,0.1,1.44,21769.12,600519,贵州茅台
2022-03-23,1707.74,1723.24,1702.69,1717.36,1286646,0.1576,-0.91,1.19,21570.04,600519,贵州茅台
2022-03-24,1683.93,1689.38,1675.07,1678.55,1811591,0.2219,-2.26,0.83,21082.59,600519,贵州茅台
2022-03-25,1659.48,1669.6,1651.99,1661.96,2174889,0.2664,-0.99,1.05,20874.22,600519,贵州茅台
2022-03-28,1699.35,1708.47,1684.88,1689.67,1341345,0.1643,1.67,1.42,21222.26,600519,贵州茅台
2022-03-29,1708.71,1713.12,1698.61,1710.76,1846696,0.2262,1.25,0.86,21487.15,600519,贵州茅台
2022-03-30,1730.55,1737.51,1709.69,1721.0,2385520,0.2922,0.6,1.63,21615.76,600519,贵州茅台
2022-03-31,1754.28,1765.1,1744.29,1750.48,2454914,0.3007,1.71,1.21,21986.03,600519,贵州茅台
2022-04-01,1716.17,1721.71,1703.11,1711.77,2684323,0.3288,-2.21,1.06,21499.83,600519,贵州茅台
2022-04-04,1712.22,1720.31,1698.86,1712.37,1013152,0.1241,0.04,1.25,21507.37,600519,贵州茅台
2022-04-05,1707.58,1731.08,1698.84,1719.42,1243377,0.1523,0.41,1.88,21595.92,600519,贵州茅台
2022-04-06,1717.89,1723.42,1694.57,1709.78,1129081,0.1383,-0.56,1.68,21474.84,600519,贵州茅台
2022-04-07,1705.82,1712.64,1701.7,1708.07,1120100,0.1372,-0.1,0.64,21453.36,600519,贵州茅台
2022-04-08,1720.7,1733.88,1716.8,1727.02,1888333,0.2313,1.11,1.0,21691.37,600519,贵州茅台
2022-04-11,1721.46,1744.9,1716.02,1729.48,1787916,0.219,0.14,1.67,21722.27,600519,贵州茅台
2022-04-12,1733.48,1741.79,1727.73,1735.25,956820,0.1172,0.33,0.81,21794.74,600519,贵州茅台
2022-04-13,1746.27,1761.44,1743.62,1747.54,1598511,0.1958,0.71,1.03,21949.1,600519,贵州茅台
2022-04-14,1774.16,1782.95,1768.34,1774.24,1169084,0.1432,1.53,0.84,22284.45,600519,贵州茅台
2022-04-15,1768.5,1784.12,1762.37,1770.25,1496461,0.1833,-0.22,1.23,22234.34,600519,贵州茅台
2022-04-18,1772.3,1785.01,1749.45,1760.4,1462988,0.1792,-0.56,2.01,22110.62,600519,贵州茅台
2022-04-19,1760.09,1774.15,1752.92,1765.44,1511972,0.1852,0.29,1.21,22173.93,600519,贵州茅台
2022-04-20,1786.05,1792.85,1772.57,1789.48,2516144,0.3082,1.36,1.15,22475.87,600519,贵州茅台
2022-04-21,1762.42,1780.5,1746.9,1773.26,1249908,0.1531,-0.91,1.88,22272.15,600519,贵州茅台
2022-04-22,1783.73,1803.31,1776.91,1788.2,1186229,0.1453,0.84,1.49,22459.79,600519,贵州茅台
2022-04-25,1789.8,1807.56,1773.22,1798.51,1137245,0.1393,0.58,1.92,22589.29,600519,贵州茅台
2022-04-26,1789.25,1806.92,1780.31,1800.52,1258888,0.1542,0.11,1.48,22614.53,600519,贵州茅台
2022-04-27,1788.21,1795.32,1773.17,1786.15,1963442,0.2405,-0.8,1.23,22434.04,600519,贵州茅台
2022-04-28,1805.08,1822.23,1790.0,1809.72,1314404,0.161,1.32,1.8,22730.08,600519,贵州茅台
2022-04-29,1792.29,1797.77,1780.74,1792.86,1709541,0.2094,-0.93,0.94,22518.32,600519,贵州茅台
2022-05-02,1783.43,1797.86,1777.75,1785.61,1325017,0.1623,-0.4,1.12,22427.26,600519,贵州茅台
2022-05-03,1775.73,1793.21,1765.35,1780.61,1931602,0.2366,-0.28,1.56,22364.46,600519,贵州茅台
2022-05-04,1810.8,1816.18,1789.15,1800.88,2335720,0.2861,1.14,1.52,22619.05,600519,贵州茅台
2022-05-05,1798.15,1812.03,1778.54,1788.95,1697295,0.2079,-0.66,1.86,22469.21,600519,贵州茅台
2022-05-06,1809.95,1820.38,1791.18,1798.44,2251631,0.2758,0.53,1.63,22588.41,600519,贵州茅台
2022-05-09,1801.83,1815.61,1799.05,1801.52,1379716,0.169,0.17,0.92,22627.09,600519,贵州茅台
2022-05-10,1829.99,1846.85,1806.46,1818.47,1346243,0.1649,0.94,2.24,22839.98,600519,贵州茅台
2022-05-11,1806.38,1826.78,1788.34,1818.1,1012336,0.124,-0.02,2.11,22835.34,600519,贵州茅台
2022-05-12,1798.78,1809.09,1791.94,1800.14,2164276,0.2651,-0.99,0.94,22609.76,600519,贵州茅台
2022-05-13,1766.92,1780.77,1748.82,1756.87,2112843,0.2588,-2.4,1.77,22066.29,600519,贵州茅台
2022-05-16,1701.04,1719.54,1696.05,1706.42,2264693,0.2774,-2.87,1.34,21432.64,600519,贵州茅台
2022-05-17,1698.12,1726.26,1690.52,1709.69,1482582,0.1816,0.19,2.09,21473.71,600519,贵州茅台
2022-05-18,1701.9,1721.19,1695.25,1711.65,903754,0.1107,0.11,1.52,21498.32,600519,贵州茅台
2022-05-19,1723.82,1734.36,1708.86,1730.3,2148764,0.2632,1.09,1.49,21732.57,600519,贵州茅台
2022-05-20,1694.78,1712.03,1678.6,1703.44,1658108,0.2031,-1.55,1.93,21395.21,600519,贵州茅台
2022-05-23,1690.13,1696.39,1681.31,1688.49,1163370,0.1425,-0.88,0.89,21207.43,600519,贵州茅台
2022-05-24,1677.91,1694.13,1670.35,1686.29,1526668,0.187,-0.13,1.41,21179.8,600519,贵州茅台
2022-05-25,1706.19,1713.89,1690.69,1699.26,2381438,0.2917,0.77,1.38,21342.71,600519,贵州茅台
2022-05-26,1719.0,1729.96,1696.44,1709.94,1381348,0.1692,0.63,1.97,21476.85,600519,贵州茅台
2022-05-27,1683.38,1709.65,1676.41,1693.61,2355314,0.2885,-0.96,1.94,21271.74,600519,贵州茅台
2022-05-30,1691.12,1695.95,1671.35,1685.99,1173983,0.1438,-0.45,1.45,21176.03,600519,贵州茅台
2022-05-31,1667.74,1686.74,1661.83,1679.22,1523402,0.1866,-0.4,1.48,21091.0,600519,贵州茅台
2022-06-01,1694.47,1697.06,1684.19,1691.7,2054878,0.2517,0.74,0.77,21247.75,600519,贵州茅台
2022-06-02,1709.27,1718.38,1694.81,1702.98,1906294,0.2335,0.67,1.39,21389.43,600519,贵州茅台
2022-06-03,1696.32,1709.19,1678.49,1687.47,1359306,0.1665,-0.91,1.8,21194.62,600519,贵州茅台
2022-06-06,1706.38,1717.22,1694.98,1701.36,2265510,0.2775,0.82,1.32,21369.08,600519,贵州茅台
2022-06-07,1687.01,1709.2,1674.93,1695.11,1886700,0.2311,-0.37,2.01,21290.58,600519,贵州茅台
2022-06-08,1726.68,1729.19,1721.76,1724.63,2116925,0.2593,1.74,0.44,21661.35,600519,贵州茅台
2022-06-09,1707.78,1731.36,1697.69,1715.4,2254080,0.2761,-0.54,1.95,21545.42,600519,贵州茅台
2022-06-10,1688.11,1697.91,1668.16,1682.19,1863841,0.2283,-1.94,1.73,21128.31,600519,贵州茅台
2022-06-13,1677.84,1692.32,1669.87,1680.67,1697295,0.2079,-0.09,1.33,21109.22,600519,贵州茅台
2022-06-14,1690.91,1707.48,1685.34,1693.88,1963442,0.2405,0.79,1.32,21275.13,600519,贵州茅台
2022-06-15,1718.84,1730.48,1708.86,1720.77,1204190,0.1475,1.59,1.28,21612.87,600519,贵州茅台
2022-06-16,1690.84,1696.46,1668.38,1683.0,1787099,0.2189,-2.19,1.63,21138.48,600519,贵州茅台
2022-06-17,1665.08,1676.65,1656.31,1664.71,2283470,0.2797,-1.09,1.21,20908.76,600519,贵州茅台
2022-06-20,1707.18,1712.58,1690.79,1702.67,2800252,0.343,2.28,1.31,21385.54,600519,贵州茅台
2022-06-21,1693.8,1697.42,1676.61,1687.89,1585448,0.1942,-0.87,1.22,21199.9,600519,贵州茅台
2022-06-22,1690.04,1704.57,1675.56,1699.46,1955278,0.2395,0.69,1.72,21345.22,600519,贵州茅台
2022-06-23,1710.95,1722.27,1694.76,1700.99,1398493,0.1713,0.09,1.62,21364.43,600519,贵州茅台
2022-06-24,1715.11,1727.65,1702.71,1711.06,2372458,0.2906,0.59,1.47,21490.91,600519,贵州茅台
2022-06-27,1719.41,1722.06,1715.69,1717.9,1935684,0.2371,0.4,0.37,21576.82,600519,贵州茅台
2022-06-28,1716.38,1728.12,1698.42,1712.21,1853228,0.227,-0.33,1.73,21505.36,600519,贵州茅台
2022-06-29,1677.61,1681.68,1666.69,1675.25,2777392,0.3402,-2.16,0.88,21041.14,600519,贵州茅台
2022-06-30,1659.33,1663.4,1640.25,1653.69,1562589,0.1914,-1.29,1.38,20770.35,600519,贵州茅台
2022-07-01,1656.54,1668.91,1641.57,1654.84,1868739,0.2289,0.07,1.65,20784.79,600519,贵州茅台
2022-07-04,1625.05,1642.33,1616.68,1635.34,1759342,0.2155,-1.18,1.55,20539.87,600519,贵州茅台
2022-07-05,1651.09,1659.32,1639.16,1654.66,1516054,0.1857,1.18,1.23,20782.53,600519,贵州茅台
2022-07-06,1639.97,1649.01,1625.33,1635.78,1169084,0.1432,-1.14,1.43,20545.4,600519,贵州茅台
2022-07-07,1649.0,1661.69,1643.03,1649.33,1427067,0.1748,0.83,1.14,20715.58,600519,贵州茅台
2022-07-08,1636.01,1659.81,1626.01,1646.62,918450,0.1125,-0.16,2.05,20681.55,600519,贵州茅台
2022-07-11,1650.8,1660.66,1641.97,1653.17,1051523,0.1288,0.4,1.14,20763.82,600519,贵州茅台
2022-07-12,1626.17,1643.91,1617.3,1632.11,1418086,0.1737,-1.27,1.61,20499.3,600519,贵州茅台
2022-07-13,1613.37,1627.74,1597.15,1605.7,2539820,0.3111,-1.62,1.87,20167.59,600519,贵州茅台
2022-07-14,1606.76,1624.51,1601.14,1617.82,1471969,0.1803,0.75,1.46,20319.82,600519,贵州茅台
2022-07-15,1604.66,1609.53,1591.33,1601.3,1038460,0.1272,-1.02,1.12,20112.33,600519,贵州茅台
2022-07-18,1607.11,1621.96,1601.26,1613.95,2147132,0.263,0.79,1.29,20271.21,600519,贵州茅台
2022-07-19,1623.37,1638.33,1608.03,1613.27,2027937,0.2484,-0.04,1.88,20262.67,600519,贵州茅台
2022-07-20,1591.92,1595.59,1576.57,1589.87,1978953,0.2424,-1.45,1.18,19968.77,600519,贵州茅台
2022-07-21,1585.23,1594.51,1568.9,1578.14,2162643,0.2649,-0.74,1.61,19821.44,600519,贵州茅台
2022-07-22,1585.75,1598.03,1577.46,1593.95,1429516,0.1751,1.0,1.3,20020.01,600519,贵州茅台
2022-07-25,1565.32,1584.84,1557.77,1575.08,1639331,0.2008,-1.18,1.7,19783.0,600519,贵州茅台
2022-07-26,1559.11,1565.54,1554.18,1559.46,1891598,0.2317,-0.99,0.72,19586.82,600519,贵州茅台
2022-07-27,1534.67,1557.54,1529.84,1544.91,1149491,0.1408,-0.93,1.78,19404.07,600519,贵州茅台
2022-07-28,1532.33,1543.89,1518.51,1530.98,2490020,0.305,-0.9,1.64,19229.11,600519,贵州茅台
2022-07-29,1548.02,1559.58,1532.65,1544.72,2084269,0.2553,0.9,1.76,19401.68,600519,贵州茅台
2022-08-01,1530.59,1540.41,1519.36,1528.5,1822204,0.2232,-1.05,1.36,19197.96,600519,贵州茅台
2022-08-02,1525.69,1537.74,1513.85,1523.43,1596062,0.1955,-0.33,1.56,19134.28,600519,贵州茅台
2022-08-03,1529.62,1545.55,1523.51,1535.76,1069484,0.131,0.81,1.45,19289.15,600519,贵州茅台
2022-08-04,1524.8,1538.73,1501.9,1515.2,1956094,0.2396,-1.34,2.4,19030.91,600519,贵州茅台
2022-08-05,1522.69,1528.74,1512.63,1522.47,2127538,0.2606,0.48,1.06,19122.22,600519,贵州茅台
2022-08-08,1519.61,1531.76,1508.49,1516.61,1658108,0.2031,-0.38,1.53,19048.62,600519,贵州茅台
2022-08-09,1532.14,1543.3,1517.17,1523.09,1027847,0.1259,0.43,1.72,19130.01,600519,贵州茅台
2022-08-10,1521.62,1532.97,1502.69,1513.22,1146225,0.1404,-0.65,1.99,19006.04,600519,贵州茅台
2022-08-11,1514.59,1526.07,1511.05,1516.89,1800978,0.2206,0.24,0.99,19052.14,600519,贵州茅台
2022-08-12,1551.03,1555.42,1536.89,1547.78,1539730,0.1886,2.04,1.22,19440.12,600519,贵州茅台
2022-08-15,1540.12,1548.25,1532.54,1539.54,1579734,0.1935,-0.53,1.02,19336.62,600519,贵州茅台
2022-08-16,1509.95,1527.09,1506.52,1516.26,2503898,0.3067,-1.51,1.34,19044.23,600519,贵州茅台
2022-08-17,1529.44,1535.48,1513.23,1521.01,1342161,0.1644,0.31,1.47,19103.89,600519,贵州茅台
2022-08-18,1507.81,1522.87,1503.6,1511.72,2383888,0.292,-0.61,1.27,18987.2,600519,贵州茅台
2022-08-19,1510.13,1512.7,1495.26,1507.72,1737299,0.2128,-0.26,1.15,18936.96,600519,贵州茅台
2022-08-22,1505.53,1519.43,1491.09,1513.95,1593612,0.1952,0.41,1.88,19015.21,600519,贵州茅台
2022-08-23,1502.1,1513.91,1496.48,1508.16,1351142,0.1655,-0.38,1.15,18942.49,600519,贵州茅台
2022-08-24,1498.63,1506.85,1492.73,1501.63,957637,0.1173,-0.43,0.94,18860.47,600519,贵州茅台
2022-08-25,1517.86,1527.12,1505.69,1520.93,1497277,0.1834,1.29,1.43,19102.88,600519,贵州茅台
2022-08-26,1522.33,1527.63,1511.67,1522.62,1636065,0.2004,0.11,1.05,19124.11,600519,贵州茅台
2022-08-29,1519.91,1533.67,1506.16,1512.96,2098964,0.2571,-0.63,1.81,19002.78,600519,贵州茅台
2022-08-30,1518.83,1532.52,1502.69,1513.4,1147042,0.1405,0.03,1.97,19008.3,600519,贵州茅台
2022-08-31,1506.9,1524.24,1494.91,1514.86,1565038,0.1917,0.1,1.94,19026.64,600519,贵州茅台
2022-09-01,1544.6,1548.7,1527.47,1538.58,1604226,0.1965,1.57,1.4,19324.56,600519,贵州茅台
2022-09-02,1540.76,1555.15,1532.59,1542.84,1662190,0.2036,0.28,1.47,19378.07,600519,贵州茅台
2022-09-05,1530.59,1546.17,1519.62,1534.21,1880169,0.2303,-0.56,1.72,19269.68,600519,贵州茅台
2022-09-06,1521.75,1524.68,1511.58,1520.27,1271951,0.1558,-0.91,0.85,19094.59,600519,贵州茅台
2022-09-07,1572.01,1582.97,1550.11,1561.41,3090074,0.3785,2.71,2.16,19611.31,600519,贵州茅台
2022-09-08,1532.59,1550.02,1518.79,1542.46,2234486,0.2737,-1.21,2.0,19373.3,600519,贵州茅台
2022-09-09,1518.11,1535.69,1510.37,1528.71,1856493,0.2274,-0.89,1.64,19200.6,600519,贵州茅台
2022-09-12,1536.88,1547.45,1523.41,1530.67,1327466,0.1626,0.13,1.57,19225.22,600519,贵州茅台
2022-09-13,1504.2,1520.0,1492.89,1509.35,2190401,0.2683,-1.39,1.77,18957.44,600519,贵州茅台
2022-09-14,1505.34,1510.17,1491.12,1497.45,1378899,0.1689,-0.79,1.26,18807.97,600519,贵州茅台
2022-09-15,1494.08,1501.14,1482.45,1498.06,1272767,0.1559,0.04,1.25,18815.63,600519,贵州茅台
2022-09-16,1510.03,1517.09,1486.82,1501.09,1589530,0.1947,0.2,2.02,18853.69,600519,贵州茅台
2022-09-19,1501.95,1508.83,1493.46,1504.39,1412372,0.173,0.22,1.02,18895.14,600519,贵州茅台
2022-09-20,1495.13,1515.51,1481.36,1502.71,1363388,0.167,-0.11,2.27,18874.04,600519,贵州茅台
2022-09-21,1515.74,1526.01,1505.67,1509.35,1841798,0.2256,0.44,1.35,18957.44,600519,贵州茅台
2022-09-22,1516.1,1520.52,1508.33,1516.64,1495644,0.1832,0.48,0.81,19049.0,600519,贵州茅台
2022-09-23,1527.19,1540.09,1515.57,1522.19,2107128,0.2581,0.37,1.62,19118.71,600519,贵州茅台
2022-09-26,1535.88,1539.74,1529.9,1535.49,1457274,0.1785,0.87,0.65,19285.75,600519,贵州茅台
2022-09-27,1519.18,1526.18,1515.31,1521.33,2070390,0.2536,-0.92,0.71,19107.9,600519,贵州茅台
2022-09-28,1523.2,1535.86,1507.95,1519.07,2213260,0.2711,-0.15,1.83,19079.52,600519,贵州茅台
2022-09-29,1498.36,1513.52,1490.34,1501.65,1533199,0.1878,-1.15,1.53,18860.72,600519,贵州茅台
2022-09-30,1498.54,1506.86,1489.8,1502.23,2041000,0.25,0.04,1.14,18868.01,600519,贵州茅台
2022-10-03,1474.65,1490.78,1467.49,1483.22,2285103,0.2799,-1.27,1.55,18629.24,600519,贵州茅台
2022-10-04,1509.94,1518.66,1492.16,1499.85,1161737,0.1423,1.12,1.79,18838.12,600519,贵州茅台
2022-10-05,1513.71,1521.76,1498.61,1505.51,1614839,0.1978,0.38,1.54,18909.21,600519,贵州茅台
2022-10-06,1488.79,1500.95,1475.45,1484.67,2112843,0.2588,-1.38,1.69,18647.46,600519,贵州茅台
2022-10-07,1478.58,1501.9,1469.76,1487.38,1781384,0.2182,0.18,2.16,18681.49,600519,贵州茅台
2022-10-10,1478.55,1487.79,1472.81,1476.01,1135612,0.1391,-0.76,1.01,18538.69,600519,贵州茅台
2022-10-11,1464.33,1478.29,1455.42,1466.38,1247459,0.1528,-0.65,1.55,18417.73,600519,贵州茅台
2022-10-12,1441.81,1459.58,1430.83,1450.87,1547078,0.1895,-1.06,1.96,18222.93,600519,贵州茅台
2022-10-13,1442.41,1465.29,1428.59,1451.48,1145409,0.1403,0.04,2.53,18230.59,600519,贵州茅台
2022-10-14,1444.43,1447.53,1433.88,1440.52,1973238,0.2417,-0.76,0.94,18092.93,600519,贵州茅台
2022-10-17,1448.22,1462.13,1442.32,1450.13,1966707,0.2409,0.67,1.38,18213.63,600519,贵州茅台
2022-10-18,1485.69,1489.4,1478.82,1485.8,2587171,0.3169,2.46,0.73,18661.65,600519,贵州茅台
2022-10-19,1490.56,1502.33,1482.09,1489.03,1340528,0.1642,0.22,1.36,18702.22,600519,贵州茅台
2022-10-20,1487.53,1489.76,1480.28,1485.32,1453192,0.178,-0.25,0.64,18655.62,600519,贵州茅台
2022-10-21,1505.51,1514.84,1485.38,1495.44,1716072,0.2102,0.68,1.98,18782.73,600519,贵州茅台
2022-10-24,1510.22,1517.25,1499.59,1507.27,2450832,0.3002,0.79,1.18,18931.31,600519,贵州茅台
2022-10-25,1480.91,1495.92,1473.14,1487.75,2138968,0.262,-1.3,1.51,18686.14,600519,贵州茅台
2022-10-26,1485.42,1496.59,1481.97,1488.22,1159288,0.142,0.03,0.98,18692.04,600519,贵州茅台
2022-10-27,1476.99,1479.93,1467.33,1477.49,1181330,0.1447,-0.72,0.85,18557.27,600519,贵州茅台
2022-10-28,1499.57,1503.96,1486.16,1491.48,1823837,0.2234,0.95,1.2,18732.99,600519,贵州茅台
2022-10-31,1483.79,1492.48,1475.6,1488.22,1200108,0.147,-0.22,1.13,18692.04,600519,贵州茅台
2022-11-01,1494.85,1500.78,1476.18,1488.55,1049890,0.1286,0.02,1.65,18696.19,600519,贵州茅台
2022-11-02,1457.87,1468.36,1452.09,1454.96,1745463,0.2138,-2.26,1.09,18274.3,600519,贵州茅台
2022-11-03,1459.08,1472.14,1448.21,1452.22,1070300,0.1311,-0.19,1.64,18239.88,600519,贵州茅台
2022-11-04,1459.26,1462.9,1442.94,1453.35,2015691,0.2469,0.08,1.37,18254.08,600519,贵州茅台
2022-11-07,1472.5,1483.52,1469.23,1475.29,2378989,0.2914,1.51,0.98,18529.64,600519,贵州茅台
2022-11-08,1459.43,1472.02,1448.47,1464.84,1462172,0.1791,-0.71,1.6,18398.39,600519,贵州茅台
2022-11-09,1457.16,1464.61,1449.72,1453.62,1454008,0.1781,-0.77,1.02,18257.47,600519,贵州茅台
2022-11-10,1475.81,1489.69,1453.55,1465.61,1324200,0.1622,0.82,2.49,18408.06,600519,贵州茅台
2022-11-11,1487.66,1502.73,1476.27,1493.78,1442578,0.1767,1.92,1.81,18761.88,600519,贵州茅台
2022-11-14,1498.63,1504.95,1491.66,1497.97,1376450,0.1686,0.28,0.89,18814.5,600519,贵州茅台
2022-11-15,1481.88,1492.87,1476.69,1487.86,2060593,0.2524,-0.67,1.08,18687.52,600519,贵州茅台
2022-11-16,1488.73,1493.09,1481.29,1488.2,1497277,0.1834,0.02,0.79,18691.79,600519,贵州茅台
2022-11-17,1478.13,1486.43,1464.09,1473.25,1222150,0.1497,-1.0,1.5,18504.02,600519,贵州茅台
2022-11-18,1485.34,1498.41,1477.8,1488.76,1866290,0.2286,1.05,1.4,18698.83,600519,贵州茅台
2022-11-21,1508.85,1531.72,1499.21,1517.71,2000180,0.245,1.94,2.18,19062.44,600519,贵州茅台
2022-11-22,1502.2,1508.2,1492.88,1498.83,2259795,0.2768,-1.24,1.01,18825.3,600519,贵州茅台
2022-11-23,1526.29,1538.16,1520.18,1530.11,2799435,0.3429,2.09,1.2,19218.18,600519,贵州茅台
2022-11-24,1541.55,1547.62,1527.42,1532.49,1422168,0.1742,0.16,1.32,19248.07,600519,贵州茅台
2022-11-25,1523.79,1539.23,1514.52,1528.14,1077648,0.132,-0.28,1.61,19193.44,600519,贵州茅台
