date,open,high,low,close,volume,turnover_rate_pct,change_pct,amplitude_pct,market_cap_100m,symbol,name
2022-03-02,310.6,315.05,307.91,312.73,17022073,0.9049,1.89,2.33,9050.41,002594,比亚迪
2022-03-03,301.38,302.04,300.14,301.34,26916659,1.4309,-3.64,0.61,8720.78,002594,比亚迪
2022-03-04,304.31,305.7,303.73,305.02,20816252,1.1066,1.22,0.65,8827.28,002594,比亚迪
2022-03-07,296.55,298.88,295.16,296.96,24121345,1.2823,-2.64,1.22,8594.02,002594,比亚迪
2022-03-08,307.2,309.12,306.26,307.83,21815116,1.1597,3.66,0.96,8908.6,002594,比亚迪
2022-03-09,316.13,317.29,312.1,314.25,22471620,1.1946,2.09,1.69,9094.4,002594,比亚迪
2022-03-10,315.24,316.75,312.91,314.76,10052598,0.5344,0.16,1.22,9109.15,002594,比亚迪
2022-03-11,315.47,318.86,313.82,316.28,10735437,0.5707,0.48,1.6,9153.14,002594,比亚迪
2022-03-14,317.19,319.92,313.41,315.13,17827184,0.9477,-0.36,2.06,9119.86,002594,比亚迪
2022-03-15,309.53,310.59,306.46,307.71,12932562,0.6875,-2.35,1.31,8905.13,002594,比亚迪
2022-03-16,313.82,317.65,311.27,314.85,17202659,0.9145,2.32,2.07,9111.76,002594,比亚迪
2022-03-17,322.14,323.74,319.72,321.06,21188710,1.1264,1.97,1.28,9291.48,002594,比亚迪
2022-03-18,319.36,324.58,317.89,321.42,10998791,0.5847,0.11,2.08,9301.89,002594,比亚迪
2022-03-21,330.54,333.31,327.02,329.49,20678932,1.0993,2.51,1.96,9535.44,002594,比亚迪
2022-03-22,317.49,320.68,315.84,318.83,26128479,1.389,-3.24,1.47,9226.94,002594,比亚迪
2022-03-23,314.47,318.98,313.59,316.07,15646989,0.8318,-0.87,1.69,9147.07,002594,比亚迪
2022-03-24,301.1,304.47,300.43,301.97,29192790,1.5519,-4.46,1.28,8739.01,002594,比亚迪
2022-03-25,301.18,301.66,299.29,300.83,10993148,0.5844,-0.38,0.78,8706.02,002594,比亚迪
2022-03-28,295.93,298.02,295.38,296.35,9572917,0.5089,-1.49,0.88,8576.37,002594,比亚迪
2022-03-29,296.0,297.8,293.48,294.94,10805038,0.5744,-0.48,1.46,8535.56,002594,比亚迪
2022-03-30,291.53,293.9,288.73,291.07,19800458,1.0526,-1.31,1.75,8423.57,002594,比亚迪
2022-03-31,294.74,297.71,292.25,295.72,10494656,0.5579,1.6,1.88,8558.14,002594,比亚迪
2022-04-01,292.18,294.06,290.34,292.39,21141682,1.1239,-1.13,1.26,8461.77,002594,比亚迪
2022-04-04,286.02,288.0,284.74,285.89,17915596,0.9524,-2.22,1.11,8273.66,002594,比亚迪
2022-04-05,289.06,292.08,286.71,290.56,11916768,0.6335,1.63,1.88,8408.81,002594,比亚迪
2022-04-06,276.25,278.66,274.71,276.76,13908853,0.7394,-4.75,1.36,8009.43,002594,比亚迪
2022-04-07,271.82,272.34,270.31,271.22,16337353,0.8685,-2.0,0.73,7849.11,002594,比亚迪
2022-04-08,268.97,270.03,266.6,268.4,20522801,1.091,-1.04,1.26,7767.5,002594,比亚迪
2022-04-11,268.06,270.2,265.26,267.22,17428391,0.9265,-0.44,1.84,7733.35,002594,比亚迪
2022-04-12,263.41,264.46,262.08,263.46,11976963,0.6367,-1.41,0.89,7624.53,002594,比亚迪
2022-04-13,271.95,272.98,271.11,272.51,26675879,1.4181,3.44,0.71,7886.44,002594,比亚迪
2022-04-14,276.58,279.34,274.71,277.96,15409971,0.8192,2.0,1.7,8044.16,002594,比亚迪
2022-04-15,289.66,291.4,288.12,290.29,27247733,1.4485,4.44,1.18,8400.99,002594,比亚迪
2022-04-18,277.7,280.24,275.76,278.66,16580015,0.8814,-4.01,1.54,8064.42,002594,比亚迪
2022-04-19,276.17,278.21,275.11,276.6,12701187,0.6752,-0.74,1.11,8004.8,002594,比亚迪
2022-04-20,281.72,283.66,279.56,281.87,18694371,0.9938,1.91,1.48,8157.32,002594,比亚迪
2022-04-21,273.56,277.51,270.89,275.31,13271160,0.7055,-2.33,2.35,7967.47,002594,比亚迪
2022-04-22,284.53,287.66,283.33,285.6,12420903,0.6603,3.74,1.57,8265.26,002594,比亚迪
2022-04-25,288.85,291.61,286.14,287.14,10370504,0.5513,0.54,1.92,8309.83,002594,比亚迪
2022-04-26,269.03,271.1,266.01,267.45,22575081,1.2001,-6.86,1.77,7740.0,002594,比亚迪
2022-04-27,259.79,262.68,257.92,261.47,9808055,0.5214,-2.24,1.78,7566.94,002594,比亚迪
2022-04-28,264.45,267.29,262.23,265.67,16621399,0.8836,1.61,1.94,7688.49,002594,比亚迪
2022-04-29,278.57,279.87,274.99,277.25,14777921,0.7856,4.36,1.84,8023.62,002594,比亚迪
2022-05-02,279.15,281.2,277.52,278.5,8698206,0.4624,0.45,1.33,8059.79,002594,比亚迪
2022-05-03,280.43,282.16,277.7,279.61,12264772,0.652,0.4,1.6,8091.91,002594,比亚迪
2022-05-04,283.42,286.62,281.96,284.36,18827929,1.0009,1.7,1.67,8229.38,002594,比亚迪
2022-05-05,279.4,280.94,278.67,280.31,21728586,1.1551,-1.42,0.8,8112.17,002594,比亚迪
2022-05-06,275.8,277.75,273.72,275.05,16011923,0.8512,-1.88,1.44,7959.95,002594,比亚迪
2022-05-09,261.81,262.54,259.34,260.96,29918895,1.5905,-5.12,1.16,7552.18,002594,比亚迪
2022-05-10,258.44,259.03,255.55,257.48,14367841,0.7638,-1.33,1.33,7451.47,002594,比亚迪
2022-05-11,258.53,260.17,257.1,258.05,9192935,0.4887,0.22,1.19,7467.97,002594,比亚迪
2022-05-12,260.51,262.78,257.36,259.01,11422039,0.6072,0.37,2.1,7495.75,002594,比亚迪
2022-05-13,265.01,267.38,263.02,265.55,13417886,0.7133,2.52,1.68,7685.02,002594,比亚迪
2022-05-16,265.68,266.78,263.03,265.0,9949137,0.5289,-0.21,1.41,7669.1,002594,比亚迪
2022-05-17,270.96,272.31,269.04,270.04,12259128,0.6517,1.9,1.23,7814.96,002594,比亚迪
2022-05-18,281.74,282.41,281.16,281.6,14277549,0.759,4.28,0.46,8149.5,002594,比亚迪
2022-05-19,280.1,281.81,278.94,279.45,12501790,0.6646,-0.76,1.02,8087.28,002594,比亚迪
2022-05-20,287.04,288.97,284.43,286.31,24666864,1.3113,2.45,1.62,8285.81,002594,比亚迪
2022-05-23,288.47,289.57,287.24,288.77,12102997,0.6434,0.86,0.81,8357.0,002594,比亚迪
2022-05-24,290.03,292.51,289.33,290.36,8611675,0.4578,0.55,1.1,8403.02,002594,比亚迪
2022-05-25,291.91,293.78,290.95,291.94,9292634,0.494,0.54,0.97,8448.74,002594,比亚迪
2022-05-26,294.52,295.81,293.34,295.14,21230094,1.1286,1.1,0.85,8541.35,002594,比亚迪
2022-05-27,296.62,297.67,295.18,297.09,11376892,0.6048,0.66,0.84,8597.78,002594,比亚迪
2022-05-30,300.41,302.5,297.69,299.15,18553289,0.9863,0.69,1.62,8657.4,002594,比亚迪
2022-05-31,301.48,304.34,300.32,302.31,20667645,1.0987,1.06,1.34,8748.85,002594,比亚迪
2022-06-01,295.94,297.06,292.39,294.68,16034496,0.8524,-2.52,1.54,8528.04,002594,比亚迪
2022-06-02,297.75,300.23,296.21,298.16,18417850,0.9791,1.18,1.36,8628.75,002594,比亚迪
2022-06-03,294.61,296.76,292.32,295.1,19909562,1.0584,-1.03,1.49,8540.19,002594,比亚迪
2022-06-06,289.98,293.81,288.2,291.76,18382109,0.9772,-1.13,1.9,8443.53,002594,比亚迪
2022-06-07,296.81,299.6,292.39,294.81,9166600,0.4873,1.05,2.47,8531.8,002594,比亚迪
2022-06-08,291.16,292.32,289.29,290.63,21999464,1.1695,-1.42,1.03,8410.83,002594,比亚迪
2022-06-09,286.13,288.6,282.97,284.25,11973201,0.6365,-2.2,1.94,8226.2,002594,比亚迪
2022-06-10,294.5,297.31,293.41,295.9,20259447,1.077,4.1,1.37,8563.35,002594,比亚迪
2022-06-13,285.44,288.72,283.34,286.6,19764717,1.0507,-3.14,1.82,8294.2,002594,比亚迪
2022-06-14,292.67,293.9,291.56,292.55,16903564,0.8986,2.08,0.82,8466.4,002594,比亚迪
2022-06-15,301.29,302.25,297.3,300.01,11058986,0.5879,2.55,1.69,8682.29,002594,比亚迪
2022-06-16,299.39,300.83,296.51,297.66,12893059,0.6854,-0.78,1.44,8614.28,002594,比亚迪
2022-06-17,302.32,303.73,300.03,301.54,18231621,0.9692,1.3,1.24,8726.57,002594,比亚迪
2022-06-20,301.07,302.87,297.15,299.65,17266616,0.9179,-0.63,1.9,8671.87,002594,比亚迪
2022-06-21,290.91,293.82,289.8,292.92,20660121,1.0983,-2.25,1.34,8477.1,002594,比亚迪
2022-06-22,297.34,301.4,295.8,299.06,18075489,0.9609,2.1,1.91,8654.8,002594,比亚迪
2022-06-23,294.56,296.28,291.79,293.37,18380228,0.9771,-1.9,1.5,8490.13,002594,比亚迪
2022-06-24,291.87,292.93,287.99,290.09,18662393,0.9921,-1.12,1.68,8395.2,002594,比亚迪
2022-06-27,284.59,288.25,282.16,286.15,20549136,1.0924,-1.36,2.1,8281.18,002594,比亚迪
2022-06-28,291.95,293.13,290.83,291.48,18131922,0.9639,1.86,0.8,8435.43,002594,比亚迪
2022-06-29,287.44,289.79,286.09,288.43,20729722,1.102,-1.05,1.27,8347.16,002594,比亚迪
2022-06-30,278.83,281.01,277.49,279.07,23703741,1.2601,-3.25,1.22,8076.29,002594,比亚迪
2022-07-01,287.55,289.84,284.25,286.72,19634921,1.0438,2.74,2.0,8297.68,002594,比亚迪
2022-07-04,276.93,278.93,274.34,275.68,18359536,0.976,-3.85,1.6,7978.18,002594,比亚迪
2022-07-05,280.75,283.8,280.1,281.59,10048836,0.5342,2.14,1.34,8149.21,002594,比亚迪
2022-07-06,289.09,291.4,286.98,290.55,24100653,1.2812,3.18,1.57,8408.52,002594,比亚迪
2022-07-07,296.34,297.92,293.14,294.67,11728658,0.6235,1.42,1.65,8527.75,002594,比亚迪
2022-07-08,288.41,292.16,287.29,290.37,15039394,0.7995,-1.46,1.65,8403.31,002594,比亚迪
2022-07-11,278.06,281.17,276.63,279.44,19429881,1.0329,-3.76,1.56,8086.99,002594,比亚迪
2022-07-12,284.0,285.09,281.04,282.72,19738382,1.0493,1.17,1.45,8181.92,002594,比亚迪
2022-07-13,279.68,282.65,278.04,280.48,20291425,1.0787,-0.79,1.63,8117.09,002594,比亚迪
2022-07-14,292.84,294.03,290.26,292.37,16470911,0.8756,4.24,1.34,8461.19,002594,比亚迪
2022-07-15,286.44,288.92,283.08,285.13,10663955,0.5669,-2.48,2.0,8251.66,002594,比亚迪
2022-07-18,277.4,281.17,276.38,278.65,21017530,1.1173,-2.27,1.68,8064.13,002594,比亚迪
2022-07-19,281.83,283.94,278.93,280.22,13338880,0.7091,0.56,1.8,8109.57,002594,比亚迪
2022-07-20,273.36,274.5,272.76,273.6,21476518,1.1417,-2.36,0.62,7917.98,002594,比亚迪
2022-07-21,264.53,266.57,263.09,265.23,17509278,0.9308,-3.06,1.27,7675.76,002594,比亚迪
2022-07-22,256.17,257.81,254.2,256.34,16896040,0.8982,-3.35,1.36,7418.48,002594,比亚迪
2022-07-25,248.37,249.95,247.19,248.11,14209829,0.7554,-3.21,1.08,7180.3,002594,比亚迪
2022-07-26,246.78,250.22,244.33,248.43,15776785,0.8387,0.13,2.37,7189.56,002594,比亚迪
2022-07-27,257.49,258.98,256.82,257.75,26579943,1.413,3.75,0.87,7459.29,002594,比亚迪
2022-07-28,246.32,249.34,244.68,247.2,28632223,1.5221,-4.09,1.81,7153.97,002594,比亚迪
2022-07-29,243.86,246.84,241.53,245.13,11709847,0.6225,-0.84,2.15,7094.06,002594,比亚迪
2022-08-01,248.89,251.31,247.7,249.79,9531533,0.5067,1.9,1.47,7228.92,002594,比亚迪
2022-08-02,255.83,258.12,252.63,254.56,13173343,0.7003,1.91,2.2,7366.97,002594,比亚迪
2022-08-03,256.24,257.25,253.67,255.23,17379482,0.9239,0.26,1.41,7386.36,002594,比亚迪
2022-08-04,254.58,257.47,253.46,255.61,13651142,0.7257,0.15,1.57,7397.35,002594,比亚迪
2022-08-05,258.79,261.02,255.57,257.36,12751976,0.6779,0.68,2.13,7448.0,002594,比亚迪
2022-08-08,260.95,262.64,259.27,260.72,19401665,1.0314,1.31,1.31,7545.24,002594,比亚迪
2022-08-09,242.64,244.85,241.02,243.48,33609613,1.7867,-6.61,1.47,7046.31,002594,比亚迪
2022-08-10,238.64,239.66,236.99,238.87,14164683,0.753,-1.89,1.1,6912.9,002594,比亚迪
2022-08-11,235.51,238.16,234.78,236.55,15184239,0.8072,-0.97,1.41,6845.76,002594,比亚迪
2022-08-12,230.36,231.91,228.05,229.4,22509242,1.1966,-3.02,1.63,6638.84,002594,比亚迪
2022-08-15,229.79,231.16,227.36,228.69,10946120,0.5819,-0.31,1.66,6618.29,002594,比亚迪
2022-08-16,222.26,223.29,220.43,222.17,14954745,0.795,-2.85,1.25,6429.6,002594,比亚迪
2022-08-17,218.18,220.02,215.28,217.23,18491213,0.983,-2.22,2.13,6286.64,002594,比亚迪
2022-08-18,214.08,214.62,213.27,213.97,14834354,0.7886,-1.5,0.62,6192.29,002594,比亚迪
2022-08-19,213.24,214.81,212.15,213.48,13408480,0.7128,-0.23,1.24,6178.11,002594,比亚迪
2022-08-22,207.29,208.25,205.76,207.64,20103315,1.0687,-2.74,1.17,6009.1,002594,比亚迪
2022-08-23,208.71,211.87,207.12,210.16,17603333,0.9358,1.21,2.29,6082.03,002594,比亚迪
2022-08-24,208.02,209.34,207.27,207.91,18775259,0.9981,-1.07,0.98,6016.92,002594,比亚迪
2022-08-25,214.92,216.11,212.53,214.01,17341860,0.9219,2.93,1.72,6193.45,002594,比亚迪
2022-08-26,211.96,213.42,210.19,211.3,19380973,1.0303,-1.27,1.51,6115.02,002594,比亚迪
2022-08-29,211.65,212.79,210.2,212.26,11406990,0.6064,0.45,1.23,6142.8,002594,比亚迪
2022-08-30,216.01,217.61,212.55,214.52,16939305,0.9005,1.06,2.38,6208.21,002594,比亚迪
2022-08-31,208.49,210.43,207.16,209.31,24205994,1.2868,-2.43,1.52,6057.43,002594,比亚迪
2022-09-01,220.37,222.57,216.78,218.88,15208693,0.8085,4.57,2.77,6334.39,002594,比亚迪
2022-09-02,213.55,215.97,212.12,214.5,19461860,1.0346,-2.0,1.76,6207.63,002594,比亚迪
2022-09-05,215.81,216.27,213.8,215.46,17394531,0.9247,0.45,1.15,6235.41,002594,比亚迪
2022-09-06,206.71,208.36,206.15,206.65,24153324,1.284,-4.09,1.03,5980.45,002594,比亚迪
2022-09-07,205.05,208.38,203.23,206.35,17657885,0.9387,-0.15,2.49,5971.77,002594,比亚迪
2022-09-08,201.37,203.67,200.34,202.11,20614974,1.0959,-2.05,1.61,5849.06,002594,比亚迪
2022-09-09,207.77,208.77,204.86,206.44,23368905,1.2423,2.14,1.93,5974.37,002594,比亚迪
2022-09-12,210.34,211.84,207.79,209.48,14085676,0.7488,1.47,1.96,6062.35,002594,比亚迪
2022-09-13,211.78,214.83,210.11,212.93,21231975,1.1287,1.65,2.25,6162.19,002594,比亚迪
2022-09-14,212.67,213.7,210.87,211.51,10368623,0.5512,-0.67,1.33,6121.1,002594,比亚迪
2022-09-15,204.51,205.37,202.84,204.78,10914142,0.5802,-3.18,1.2,5926.33,002594,比亚迪
2022-09-16,203.46,205.29,201.94,204.16,13605996,0.7233,-0.3,1.64,5908.39,002594,比亚迪
2022-09-19,199.45,202.26,198.8,200.71,10675242,0.5675,-1.69,1.69,5808.55,002594,比亚迪
2022-09-20,200.43,202.57,199.51,201.64,13043547,0.6934,0.46,1.52,5835.46,002594,比亚迪
2022-09-21,206.84,208.06,204.26,206.04,11685393,0.6212,2.18,1.88,5962.8,002594,比亚迪
2022-09-22,212.29,213.97,209.49,211.22,19371567,1.0298,2.51,2.17,6112.71,002594,比亚迪
2022-09-23,211.77,212.63,210.85,211.55,7633503,0.4058,0.16,0.84,6122.26,002594,比亚迪
2022-09-26,221.21,222.28,219.53,220.49,20590520,1.0946,4.23,1.3,6380.98,002594,比亚迪
2022-09-27,225.07,226.46,222.81,223.57,17906190,0.9519,1.4,1.66,6470.12,002594,比亚迪
2022-09-28,221.0,221.74,220.15,220.6,13175224,0.7004,-1.33,0.71,6384.16,002594,比亚迪
2022-09-29,224.94,226.77,222.69,223.97,20223706,1.0751,1.53,1.85,6481.69,002594,比亚迪
2022-09-30,225.05,227.05,223.85,226.35,13525109,0.719,1.06,1.43,6550.57,002594,比亚迪
2022-10-03,213.32,214.92,211.21,212.86,26248869,1.3954,-5.96,1.64,6160.17,002594,比亚迪
2022-10-04,208.27,211.56,206.51,209.66,21280884,1.1313,-1.5,2.37,6067.56,002594,比亚迪
2022-10-05,210.11,211.71,209.48,209.9,10447629,0.5554,0.11,1.06,6074.51,002594,比亚迪
2022-10-06,209.39,210.7,209.08,209.48,14826830,0.7882,-0.2,0.77,6062.35,002594,比亚迪
2022-10-07,213.76,215.43,211.86,214.59,21262073,1.1303,2.44,1.7,6210.23,002594,比亚迪
2022-10-10,221.75,222.23,221.42,221.78,26672116,1.4179,3.35,0.38,6418.31,002594,比亚迪
2022-10-11,214.39,216.12,212.11,212.96,11849048,0.6299,-3.98,1.81,6163.06,002594,比亚迪
2022-10-12,215.33,217.41,213.34,216.48,17262854,0.9177,1.65,1.91,6264.93,002594,比亚迪
2022-10-13,211.54,212.87,209.38,210.87,10218135,0.5432,-2.59,1.61,6102.58,002594,比亚迪
2022-10-14,203.76,205.17,202.83,204.35,21773732,1.1575,-3.09,1.11,5913.89,002594,比亚迪
2022-10-17,208.36,210.18,207.17,208.54,11685393,0.6212,2.05,1.47,6035.15,002594,比亚迪
2022-10-18,207.72,209.52,206.1,208.79,10120318,0.538,0.12,1.64,6042.38,002594,比亚迪
2022-10-19,208.91,209.34,208.15,208.96,17748178,0.9435,0.08,0.57,6047.3,002594,比亚迪
2022-10-20,207.76,209.43,205.08,206.36,17682340,0.94,-1.24,2.08,5972.06,002594,比亚迪
2022-10-21,201.44,203.21,199.47,200.1,22326775,1.1869,-3.03,1.81,5790.89,002594,比亚迪
2022-10-24,204.31,205.51,202.89,204.56,14602979,0.7763,2.23,1.31,5919.97,002594,比亚迪
2022-10-25,213.2,214.65,212.4,213.02,14870095,0.7905,4.14,1.1,6164.8,002594,比亚迪
2022-10-26,211.44,213.19,209.11,210.12,15393041,0.8183,-1.36,1.92,6080.87,002594,比亚迪
2022-10-27,206.69,208.43,204.6,205.85,19777885,1.0514,-2.03,1.82,5957.3,002594,比亚迪
2022-10-28,204.61,206.84,202.97,205.1,15314035,0.8141,-0.36,1.88,5935.59,002594,比亚迪
2022-10-31,206.61,208.48,203.55,205.33,13922021,0.7401,0.11,2.4,5942.25,002594,比亚迪
2022-11-01,202.2,204.3,201.57,202.96,10754248,0.5717,-1.15,1.33,5873.66,002594,比亚迪
2022-11-02,201.12,201.75,200.78,201.16,19791053,1.0521,-0.89,0.48,5821.57,002594,比亚迪
2022-11-03,198.66,199.81,197.91,198.92,16485960,0.8764,-1.11,0.94,5756.74,002594,比亚迪
2022-11-04,204.77,205.78,202.82,204.35,11619554,0.6177,2.73,1.49,5913.89,002594,比亚迪
2022-11-07,200.54,202.01,199.21,201.49,19721452,1.0484,-1.4,1.37,5831.12,002594,比亚迪
2022-11-08,188.34,189.64,186.95,188.31,29868105,1.5878,-6.54,1.34,5449.69,002594,比亚迪
2022-11-09,188.48,189.72,187.81,188.63,10092101,0.5365,0.17,1.01,5458.95,002594,比亚迪
2022-11-10,188.97,189.54,188.34,189.03,18321914,0.974,0.21,0.64,5470.53,002594,比亚迪
2022-11-11,181.4,183.33,180.6,182.09,15808764,0.8404,-3.67,1.44,5269.68,002594,比亚迪
2022-11-14,185.68,187.02,185.33,185.88,17588285,0.935,2.08,0.93,5379.37,002594,比亚迪
2022-11-15,190.8,192.32,189.94,190.84,13619164,0.724,2.67,1.28,5522.91,002594,比亚迪
2022-11-16,187.61,189.57,186.9,188.06,17238400,0.9164,-1.46,1.4,5442.46,002594,比亚迪
2022-11-17,189.61,191.48,188.5,190.14,11412633,0.6067,1.11,1.58,5502.65,002594,比亚迪
2022-11-18,189.41,190.3,188.99,189.75,10654550,0.5664,-0.21,0.69,5491.37,002594,比亚迪
2022-11-21,188.12,188.95,187.16,188.36,9798649,0.5209,-0.73,0.94,5451.14,002594,比亚迪
2022-11-22,194.54,196.02,192.91,193.66,15552934,0.8268,2.81,1.65,5604.52,002594,比亚迪
2022-11-23,197.63,199.1,196.93,198.19,19945303,1.0603,2.34,1.12,5735.62,002594,比亚迪
2022-11-24,198.08,199.56,196.53,197.68,17016430,0.9046,-0.26,1.53,5720.86,002594,比亚迪
2022-11-25,195.2,197.58,194.11,196.46,18032224,0.9586,-0.62,1.76,5685.55,002594,比亚迪
2022-11-28,195.05,195.95,192.37,194.05,19273750,1.0246,-1.23,1.82,5615.81,002594,比亚迪
2022-11-29,192.62,193.73,192.01,193.2,18850503,1.0021,-0.44,0.89,5591.21,002594,比亚迪
2022-11-30,195.58,196.75,195.26,195.53,17080388,0.908,1.21,0.77,5658.64,002594,比亚迪
2022-12-01,201.13,201.69,200.81,201.29,16862180,0.8964,2.95,0.45,5825.33,002594,比亚迪
2022-12-02,196.93,198.28,196.53,197.22,11657176,0.6197,-2.02,0.87,5707.55,002594,比亚迪
2022-12-05,198.5,200.42,197.99,199.45,9085713,0.483,1.13,1.23,5772.08,002594,比亚迪
2022-12-06,198.71,201.79,198.02,200.01,11502926,0.6115,0.28,1.89,5788.29,002594,比亚迪
2022-12-07,197.73,200.33,196.99,198.51,19303848,1.0262,-0.75,1.67,5744.88,002594,比亚迪
2022-12-08,203.5,204.41,201.67,202.29,15579270,0.8282,1.9,1.38,5854.27,002594,比亚迪
2022-12-09,200.43,202.36,198.69,200.99,9996165,0.5314,-0.64,1.81,5816.65,002594,比亚迪
2022-12-12,197.96,201.03,196.99,199.17,20511514,1.0904,-0.91,2.01,5763.98,002594,比亚迪
2022-12-13,194.25,195.81,192.89,194.38,18073608,0.9608,-2.4,1.47,5625.36,002594,比亚迪
2022-12-14,192.14,192.73,189.33,190.87,9390451,0.4992,-1.81,1.75,5523.78,002594,比亚迪
2022-12-15,190.35,191.78,189.54,190.01,11928055,0.6341,-0.45,1.17,5498.89,002594,比亚迪
2022-12-16,191.13,192.56,190.28,191.57,13489368,0.7171,0.82,1.2,5544.04,002594,比亚迪
2022-12-19,195.44,197.5,194.43,196.58,24794779,1.3181,2.62,1.6,5689.03,002594,比亚迪
2022-12-20,200.55,202.74,198.88,201.18,17607096,0.936,2.34,1.96,5822.15,002594,比亚迪
2022-12-21,196.24,198.19,194.68,196.61,13626688,0.7244,-2.27,1.74,5689.89,002594,比亚迪
2022-12-22,192.16,194.35,190.9,192.97,18547646,0.986,-1.85,1.75,5584.55,002594,比亚迪
2022-12-23,192.99,193.55,191.44,192.16,15515312,0.8248,-0.42,1.09,5561.11,002594,比亚迪
2022-12-26,185.76,187.97,184.0,186.99,14407344,0.7659,-2.69,2.07,5411.49,002594,比亚迪
